Mes,Subestacao,Consumo(kWh)
Marco,Aurora,1479
Julho,Progresso,417
Julho,Planalto,1563
Fevereiro,Planalto,611
Setembro,Planalto,1521
Marco,Progresso,1028
Fevereiro,Planalto,787
Dezembro,Horizonte,1851
Marco,Planalto,558
Fevereiro,Progresso,745
Agosto,Planalto,1939
Maio,Horizonte,577
Marco,Horizonte,1878
Maio,Planalto,149
Novembro,Aurora,1570
Novembro,Aurora,1566
Agosto,Litoral,1512
Julho,Horizonte,327
Junho,Aurora,1451
Janeiro,Litoral,1361
Outubro,Aurora,477
Janeiro,Planalto,1666
Janeiro,Horizonte,378
Outubro,Aurora,1073
Agosto,Planalto,813
Agosto,Litoral,741
Julho,Planalto,82
Junho,Litoral,169
Abril,Aurora,1170
Janeiro,Progresso,435
Setembro,Planalto,63
Janeiro,Progresso,662
Abril,Horizonte,1390
Marco,Progresso,786
Julho,Horizonte,370
Maio,Aurora,1824
Maio,Aurora,135
Abril,Planalto,591
Janeiro,Progresso,1356
Maio,Horizonte,1137
Abril,Horizonte,1874
Outubro,Progresso,1894
Agosto,Aurora,129
Fevereiro,Aurora,443
Agosto,Horizonte,716
Janeiro,Planalto,1750
Abril,Aurora,1971
Marco,Litoral,1423
Maio,Horizonte,927
Maio,Progresso,1884
Maio,Progresso,260
Dezembro,Horizonte,452
Abril,Horizonte,1444
Agosto,Aurora,1172
Marco,Horizonte,316
Dezembro,Horizonte,1125
Abril,Litoral,687
Janeiro,Progresso,1195
Julho,Aurora,81
Janeiro,Planalto,1070
Fevereiro,Aurora,1409
Novembro,Progresso,1870
Julho,Planalto,517
Janeiro,Horizonte,341
Novembro,Litoral,1504
Marco,Litoral,649
Junho,Progresso,220
Junho,Progresso,417
Junho,Litoral,357
Novembro,Planalto,1894
Fevereiro,Planalto,117
Fevereiro,Aurora,1206
Junho,Horizonte,1156
Outubro,Planalto,225
Maio,Horizonte,932
Julho,Progresso,969
Julho,Planalto,941
Maio,Planalto,1967
Agosto,Planalto,161
Outubro,Aurora,1842
Junho,Progresso,404
Maio,Litoral,1843
Abril,Aurora,1979
Julho,Aurora,240
Abril,Planalto,1644
Maio,Aurora,311
Maio,Litoral,665
Janeiro,Aurora,1815
Janeiro,Aurora,1797
Marco,Planalto,1412
Novembro,Progresso,737
Marco,Litoral,1493
Fevereiro,Planalto,1121
Dezembro,Aurora,974
Fevereiro,Litoral,169
Junho,Horizonte,986
Janeiro,Aurora,1929
Junho,Progresso,433
Maio,Aurora,378
Junho,Progresso,1617
Maio,Horizonte,921
Julho,Planalto,814
Janeiro,Planalto,822
Marco,Planalto,134
Junho,Litoral,66
Janeiro,Progresso,1609
Novembro,Aurora,433
Novembro,Litoral,1932
Julho,Litoral,1697
Abril,Aurora,131
Marco,Horizonte,1927
Outubro,Planalto,1591
Setembro,Horizonte,845
Janeiro,Horizonte,155
Agosto,Planalto,1733
Janeiro,Horizonte,938
Maio,Litoral,1793
Outubro,Aurora,196
Agosto,Litoral,1081
Junho,Litoral,323
Julho,Progresso,1878
Novembro,Planalto,1774
Agosto,Planalto,1758
Junho,Litoral,560
Novembro,Planalto,784
Junho,Progresso,87
Novembro,Aurora,1587
Junho,Horizonte,1297
Maio,Planalto,1984
Agosto,Litoral,620
Fevereiro,Planalto,1660
Julho,Litoral,1206
Abril,Horizonte,1435
Janeiro,Planalto,1294
Maio,Horizonte,1797
Marco,Litoral,709
Abril,Progresso,131
Julho,Progresso,1469
Maio,Aurora,1258
Abril,Litoral,930
Janeiro,Litoral,898
Junho,Litoral,1653
Novembro,Progresso,836
Outubro,Progresso,1322
Junho,Progresso,814
Julho,Planalto,1672
Janeiro,Planalto,332
Abril,Progresso,1701
Dezembro,Horizonte,1510
Setembro,Planalto,1755
Dezembro,Planalto,301
Outubro,Planalto,1055
Junho,Planalto,1445
Fevereiro,Aurora,1374
Abril,Planalto,1407
Junho,Horizonte,1397
Abril,Aurora,757
Outubro,Planalto,969
Julho,Litoral,904
Dezembro,Aurora,85
Marco,Planalto,1532
Junho,Horizonte,1303
Dezembro,Progresso,1718
Abril,Planalto,1356
Marco,Litoral,1238
Dezembro,Horizonte,1612
Marco,Aurora,1680
Fevereiro,Horizonte,1405
Novembro,Planalto,1248
Marco,Litoral,1009
Dezembro,Horizonte,951
Outubro,Horizonte,1149
Janeiro,Progresso,1513
Marco,Progresso,1201
Setembro,Planalto,561
Abril,Aurora,807
Marco,Aurora,1471
Agosto,Litoral,327
Janeiro,Planalto,1768
Maio,Aurora,380
Janeiro,Horizonte,409
Julho,Planalto,1637
Maio,Horizonte,920
Fevereiro,Litoral,1513
Dezembro,Planalto,151
Janeiro,Litoral,426
Novembro,Progresso,1329
Julho,Litoral,638
Dezembro,Progresso,823
Janeiro,Planalto,1477
Marco,Horizonte,871
Novembro,Horizonte,51
Junho,Horizonte,1788
Junho,Litoral,1913
Julho,Planalto,1743
Novembro,Planalto,1932
Novembro,Progresso,177
Janeiro,Planalto,1205
Julho,Horizonte,1528
Fevereiro,Planalto,992
Junho,Progresso,1417
Agosto,Planalto,401
Maio,Planalto,1476
Outubro,Horizonte,91
Marco,Planalto,1428
Novembro,Litoral,1755
Agosto,Progresso,1892
Agosto,Progresso,308
Abril,Progresso,1283
Agosto,Planalto,86
Maio,Litoral,71
Novembro,Progresso,1234
Maio,Aurora,1815
Marco,Horizonte,408
Julho,Aurora,1427
Novembro,Aurora,1506
Novembro,Progresso,1928
Setembro,Aurora,1511
Setembro,Aurora,879
Janeiro,Litoral,1620
Janeiro,Horizonte,1358
Outubro,Planalto,1907
Dezembro,Progresso,1966
Dezembro,Progresso,355
Novembro,Aurora,63
Maio,Planalto,97
Janeiro,Planalto,1373
Abril,Planalto,1315
Dezembro,Progresso,1657
Janeiro,Progresso,1970
Fevereiro,Litoral,1485
Fevereiro,Progresso,1844
Abril,Progresso,1577
Agosto,Litoral,1959
Fevereiro,Progresso,1784
Setembro,Aurora,1171
Dezembro,Aurora,865
Setembro,Litoral,1199
Fevereiro,Litoral,209
Janeiro,Aurora,1338
Outubro,Planalto,1320
Outubro,Progresso,234
Setembro,Horizonte,516
Fevereiro,Horizonte,1375
Agosto,Litoral,1643
Marco,Horizonte,1769
Janeiro,Planalto,832
Novembro,Horizonte,680
Janeiro,Aurora,784
Outubro,Litoral,1518
Fevereiro,Horizonte,1729
Julho,Progresso,1956
Dezembro,Litoral,1312
Junho,Planalto,607
Dezembro,Aurora,1302
Novembro,Horizonte,376
Fevereiro,Aurora,1364
Abril,Planalto,115
Fevereiro,Horizonte,362
Janeiro,Litoral,1953
Dezembro,Litoral,339
Marco,Progresso,276
Abril,Planalto,1872
Outubro,Horizonte,1597
Maio,Aurora,1010
Maio,Aurora,224
Julho,Horizonte,1294
Outubro,Planalto,1138
Agosto,Planalto,1714
Setembro,Aurora,896
Dezembro,Horizonte,811
Julho,Horizonte,1780
Maio,Aurora,319
Setembro,Horizonte,231
Agosto,Horizonte,955
Outubro,Litoral,884
Setembro,Litoral,389
Outubro,Progresso,945
Agosto,Progresso,1379
Junho,Planalto,936
Abril,Litoral,1969
Setembro,Litoral,1685
Dezembro,Litoral,908
Setembro,Litoral,802
Outubro,Planalto,1189
Outubro,Aurora,1749
Setembro,Planalto,1824
Outubro,Aurora,1084
Marco,Progresso,948
Novembro,Litoral,1033
Dezembro,Aurora,216
Marco,Planalto,1083
Novembro,Aurora,612
Junho,Horizonte,1873
Junho,Progresso,377
Junho,Progresso,1120
Maio,Litoral,1598
Maio,Litoral,1451
Fevereiro,Planalto,1908
Julho,Aurora,870
Dezembro,Horizonte,1894
Abril,Progresso,448
Marco,Aurora,486
Agosto,Horizonte,1194
Abril,Aurora,859
Novembro,Litoral,846
Abril,Progresso,1830
Agosto,Horizonte,1120
Janeiro,Litoral,780
Setembro,Planalto,847
Julho,Planalto,684
Dezembro,Litoral,575
Fevereiro,Horizonte,538
Novembro,Horizonte,1838
Dezembro,Progresso,554
Junho,Litoral,1152
Agosto,Planalto,799
Novembro,Litoral,1440
Maio,Aurora,1388
Junho,Horizonte,1183
Dezembro,Aurora,923
Outubro,Planalto,1649
Agosto,Horizonte,605
Junho,Planalto,1855
Dezembro,Planalto,458
Setembro,Planalto,1164
Dezembro,Progresso,288
Setembro,Planalto,1373
Setembro,Planalto,366
Junho,Aurora,819
Dezembro,Aurora,1316
Dezembro,Aurora,1026
Setembro,Horizonte,128
Marco,Progresso,524
Maio,Horizonte,379
Fevereiro,Progresso,559
Dezembro,Progresso,1823
Agosto,Litoral,826
Novembro,Litoral,1774
Abril,Litoral,1780
Junho,Progresso,969
Junho,Progresso,1010
Maio,Horizonte,215
Dezembro,Progresso,1783
Dezembro,Planalto,950
Janeiro,Planalto,1141
Novembro,Progresso,1780
Julho,Planalto,286
Outubro,Progresso,1743
Agosto,Litoral,1301
Janeiro,Progresso,520
Outubro,Litoral,1135
Julho,Aurora,184
Abril,Planalto,996
Junho,Aurora,209
Setembro,Planalto,668
Maio,Aurora,891
Agosto,Progresso,804
Maio,Aurora,804
Fevereiro,Planalto,1174
Abril,Horizonte,1298
Fevereiro,Planalto,1355
Julho,Horizonte,604
Julho,Progresso,1438
Marco,Planalto,1391
Julho,Aurora,464
Janeiro,Progresso,1551
Janeiro,Planalto,1096
Setembro,Progresso,1649
Junho,Horizonte,889
Dezembro,Progresso,1256
Maio,Aurora,705
Junho,Planalto,1705
Junho,Horizonte,826
Janeiro,Progresso,1845
Maio,Litoral,1028
Setembro,Horizonte,600
Abril,Horizonte,349
Marco,Aurora,1370
Janeiro,Aurora,1342
Fevereiro,Progresso,637
Marco,Litoral,1018
Abril,Horizonte,1981
Julho,Progresso,1353
Junho,Litoral,97
Novembro,Progresso,254
Agosto,Horizonte,660
Setembro,Progresso,1873
Junho,Aurora,471
Julho,Aurora,1023
Abril,Planalto,1862
Fevereiro,Litoral,1744
Setembro,Horizonte,369
Setembro,Litoral,997
Abril,Aurora,1748
Dezembro,Horizonte,1217
Marco,Planalto,1753
Outubro,Aurora,139
Novembro,Aurora,599
Junho,Litoral,1844
Marco,Progresso,1238
Janeiro,Litoral,1685
Abril,Aurora,1843
Janeiro,Litoral,1332
Fevereiro,Progresso,1689
Marco,Planalto,1760
Agosto,Horizonte,1691
Outubro,Aurora,160
Abril,Litoral,1931
Abril,Aurora,1612
Outubro,Horizonte,1623
Setembro,Litoral,733
Julho,Planalto,1081
Fevereiro,Horizonte,72
Marco,Progresso,1719
Abril,Progresso,1482
Abril,Aurora,620
Outubro,Progresso,490
Agosto,Litoral,1131
Outubro,Progresso,1841
Outubro,Planalto,1985
Junho,Litoral,1867
Marco,Aurora,1408
Novembro,Aurora,1061
Setembro,Progresso,736
Outubro,Progresso,1169
Agosto,Aurora,1497
Setembro,Litoral,1220
Maio,Horizonte,511
Marco,Aurora,678
Abril,Planalto,801
Dezembro,Litoral,1501
Maio,Horizonte,1428
Setembro,Horizonte,715
Setembro,Litoral,357
Marco,Aurora,470
Julho,Horizonte,1918
Junho,Planalto,352
Abril,Litoral,761
Maio,Progresso,575
Outubro,Aurora,1227
Fevereiro,Litoral,96
Novembro,Planalto,809
Julho,Horizonte,655
Abril,Aurora,548
Fevereiro,Aurora,1817
Novembro,Litoral,155
Junho,Litoral,1982
Novembro,Planalto,789
Dezembro,Progresso,956
Fevereiro,Litoral,819
Outubro,Litoral,207
Fevereiro,Litoral,420
Julho,Planalto,841
Janeiro,Horizonte,294
Julho,Progresso,1667
Outubro,Planalto,1608
Maio,Litoral,166
Janeiro,Horizonte,119
Junho,Litoral,927
Julho,Planalto,1148
Janeiro,Aurora,184
Setembro,Litoral,786
Julho,Horizonte,939
Janeiro,Progresso,187
Marco,Aurora,1926
Maio,Litoral,762
Abril,Litoral,1960
Fevereiro,Horizonte,1487
Janeiro,Aurora,1505
Abril,Aurora,289
Julho,Aurora,586
Novembro,Litoral,266
Abril,Aurora,930
Setembro,Litoral,1865
Agosto,Litoral,1085
Agosto,Aurora,1272
Maio,Planalto,556
Dezembro,Progresso,467
Janeiro,Progresso,436
Setembro,Planalto,1207
Fevereiro,Aurora,1388
Junho,Litoral,972
Outubro,Horizonte,644
Maio,Planalto,889
Outubro,Progresso,85
Agosto,Progresso,878
Novembro,Litoral,1816
Marco,Progresso,1685
Junho,Progresso,1539
Junho,Litoral,760
Outubro,Aurora,1266
Marco,Progresso,1462
Dezembro,Aurora,731
Dezembro,Horizonte,1215
Dezembro,Aurora,297
Julho,Litoral,370
Novembro,Litoral,1597
Abril,Litoral,772
Maio,Progresso,1459
Setembro,Planalto,831
Junho,Progresso,1396
Outubro,Aurora,676
Abril,Horizonte,1940
Agosto,Horizonte,1534
Setembro,Horizonte,372
Outubro,Horizonte,1343
Maio,Planalto,979
Fevereiro,Horizonte,1886
Junho,Progresso,1210
Novembro,Horizonte,1467
Dezembro,Litoral,953
Agosto,Aurora,1742
Maio,Progresso,110
Janeiro,Planalto,984
Agosto,Progresso,1071
Setembro,Litoral,1874
Janeiro,Horizonte,968
Agosto,Horizonte,377
Outubro,Planalto,944
Dezembro,Aurora,217
Fevereiro,Horizonte,407
Abril,Planalto,1608
Fevereiro,Horizonte,1132
Fevereiro,Progresso,1507
Outubro,Planalto,917
Marco,Planalto,1897
Agosto,Planalto,732
Abril,Horizonte,1968
Julho,Planalto,133
Dezembro,Progresso,297
Outubro,Aurora,875
Marco,Aurora,1569
Outubro,Litoral,1071
Dezembro,Progresso,1969
Novembro,Progresso,1469
Marco,Planalto,981
Fevereiro,Litoral,1018
Dezembro,Progresso,530
Junho,Progresso,695
Junho,Progresso,1361
Janeiro,Horizonte,242
Julho,Progresso,1773
Dezembro,Horizonte,487
Abril,Progresso,549
Novembro,Aurora,201
Dezembro,Horizonte,718
Marco,Horizonte,1593
Agosto,Planalto,318
Fevereiro,Progresso,624
Setembro,Litoral,1610
Agosto,Litoral,206
Agosto,Litoral,236
Marco,Litoral,366
Abril,Aurora,649
Fevereiro,Litoral,1710
Fevereiro,Planalto,1036
Abril,Litoral,1316
Junho,Planalto,1611
Maio,Horizonte,133
Janeiro,Progresso,245
Outubro,Litoral,1351
Janeiro,Planalto,1208
Junho,Planalto,1903
Marco,Progresso,427
Marco,Horizonte,167
Julho,Litoral,1987
Janeiro,Planalto,1851
Janeiro,Litoral,1872
Outubro,Aurora,75
Marco,Planalto,1768
Agosto,Horizonte,288
Janeiro,Progresso,1182
Outubro,Planalto,1163
Abril,Aurora,431
Setembro,Progresso,842
Abril,Horizonte,1705
Outubro,Litoral,1765
Agosto,Litoral,1091
Julho,Planalto,713
Marco,Progresso,551
Julho,Aurora,669
Julho,Aurora,1728
Outubro,Horizonte,1969
Marco,Progresso,825
Fevereiro,Progresso,1628
Setembro,Litoral,266
Janeiro,Horizonte,1044
Julho,Horizonte,73
Abril,Horizonte,1567
Fevereiro,Progresso,1835
Fevereiro,Litoral,1049
Agosto,Horizonte,422
Julho,Litoral,663
Dezembro,Horizonte,1542
Julho,Progresso,1575
Maio,Litoral,1906
Outubro,Planalto,1611
Agosto,Horizonte,379
Fevereiro,Progresso,1227
Fevereiro,Litoral,1907
Maio,Aurora,985
Janeiro,Progresso,1855
Junho,Progresso,466
Abril,Aurora,1514
Junho,Aurora,472
Julho,Planalto,1714
Marco,Planalto,655
Novembro,Planalto,1110
Agosto,Progresso,1347
Julho,Progresso,1231
Janeiro,Progresso,1740
Junho,Planalto,749
Julho,Litoral,1506
Novembro,Progresso,162
Abril,Progresso,591
Fevereiro,Progresso,990
Outubro,Planalto,1830
Setembro,Horizonte,1685
Julho,Planalto,1606
Janeiro,Horizonte,1511
Agosto,Planalto,1473
Marco,Litoral,67
Abril,Litoral,211
Dezembro,Progresso,1478
Maio,Planalto,1533
Janeiro,Horizonte,208
Junho,Horizonte,1083
Outubro,Litoral,922
Junho,Progresso,1835
Fevereiro,Horizonte,1589
Novembro,Planalto,1088
Outubro,Progresso,614
Junho,Planalto,748
Agosto,Planalto,1128
Junho,Litoral,495
Abril,Planalto,1818
Abril,Aurora,1229
Setembro,Progresso,939
Junho,Aurora,440
Agosto,Planalto,188
Agosto,Planalto,1486
Julho,Litoral,1747
Marco,Litoral,933
Outubro,Litoral,811
Janeiro,Litoral,174
Maio,Horizonte,1701
Outubro,Litoral,1935
Outubro,Planalto,268
Fevereiro,Planalto,330
Dezembro,Progresso,489
Outubro,Aurora,1825
Fevereiro,Horizonte,151
Julho,Horizonte,1113
Novembro,Progresso,520
Marco,Progresso,1449
Agosto,Litoral,1678
Setembro,Progresso,1264
Agosto,Horizonte,1960
Junho,Aurora,483
Maio,Aurora,60
Marco,Horizonte,1773
Marco,Litoral,1777
Julho,Aurora,1319
Maio,Aurora,181
Dezembro,Litoral,533
Junho,Aurora,464
Junho,Planalto,1403
Setembro,Horizonte,871
Janeiro,Aurora,1921
Agosto,Aurora,617
Outubro,Litoral,1958
Maio,Aurora,911
Junho,Litoral,404
Junho,Horizonte,1629
Janeiro,Planalto,1794
Marco,Progresso,310
Dezembro,Horizonte,1780
Junho,Aurora,641
Novembro,Planalto,1060
Novembro,Progresso,629
Setembro,Progresso,1722
Junho,Aurora,1077
Dezembro,Progresso,390
Junho,Progresso,1019
Janeiro,Horizonte,1702
Setembro,Horizonte,144
Abril,Progresso,1794
Fevereiro,Litoral,65
Janeiro,Aurora,1184
Marco,Litoral,375
Marco,Litoral,1295
Maio,Progresso,1344
Janeiro,Aurora,924
Julho,Litoral,1509
Janeiro,Horizonte,720
Abril,Horizonte,143
Junho,Aurora,1046
Janeiro,Litoral,385
Julho,Planalto,861
Outubro,Planalto,1574
Julho,Aurora,213
Marco,Aurora,943
Abril,Planalto,1459
Junho,Litoral,461
Novembro,Litoral,417
Julho,Progresso,1369
Abril,Aurora,368
Outubro,Litoral,1328
Novembro,Planalto,1904
Setembro,Planalto,1858
Setembro,Horizonte,538
Setembro,Litoral,599
Dezembro,Progresso,945
Outubro,Progresso,1493
Junho,Aurora,1767
Fevereiro,Horizonte,236
Fevereiro,Planalto,74
Novembro,Planalto,1918
Abril,Aurora,191
Setembro,Progresso,477
Marco,Progresso,1197
Junho,Planalto,74
Fevereiro,Aurora,1876
Janeiro,Litoral,526
Dezembro,Horizonte,1536
Maio,Progresso,896
Agosto,Progresso,1760
Outubro,Progresso,1504
Outubro,Litoral,1305
Fevereiro,Litoral,1730
Outubro,Horizonte,1418
Setembro,Progresso,1096
Dezembro,Planalto,1809
Agosto,Progresso,171
Marco,Horizonte,1296
Janeiro,Horizonte,1032
Abril,Planalto,1303
Agosto,Litoral,66
Marco,Planalto,1358
Outubro,Horizonte,51
Dezembro,Planalto,316
Fevereiro,Progresso,1601
Julho,Horizonte,1922
Abril,Litoral,1606
Junho,Litoral,300
Maio,Planalto,326
Fevereiro,Planalto,1079
Outubro,Planalto,1887
Fevereiro,Progresso,1310
Setembro,Litoral,1608
Novembro,Horizonte,1899
Outubro,Horizonte,1770
Fevereiro,Litoral,273
Agosto,Planalto,1624
Agosto,Aurora,990
Janeiro,Planalto,1559
Janeiro,Litoral,1486
Abril,Progresso,1104
Fevereiro,Planalto,522
Dezembro,Horizonte,563
Janeiro,Progresso,1415
Setembro,Litoral,214
Marco,Aurora,349
Janeiro,Planalto,1024
Fevereiro,Progresso,503
Agosto,Progresso,688
Maio,Horizonte,1904
Novembro,Planalto,1963
Julho,Aurora,530
Junho,Progresso,124
Janeiro,Horizonte,358
Junho,Planalto,125
Novembro,Planalto,436
Julho,Aurora,1423
Abril,Horizonte,1348
Agosto,Aurora,1374
Agosto,Progresso,1006
Julho,Litoral,796
Novembro,Litoral,1128
Fevereiro,Aurora,1784
Junho,Aurora,509
Junho,Litoral,1614
Dezembro,Progresso,1889
Dezembro,Aurora,1913
Julho,Progresso,1648
Junho,Progresso,710
Fevereiro,Horizonte,362
Agosto,Progresso,318
Abril,Planalto,1570
Setembro,Litoral,204
Agosto,Litoral,1269
Marco,Aurora,529
Marco,Aurora,1929
Agosto,Horizonte,1521
Fevereiro,Horizonte,1178
Setembro,Planalto,1850
Abril,Aurora,1147
Junho,Litoral,1148
Marco,Planalto,1170
Marco,Aurora,1314
Marco,Planalto,1464
Novembro,Progresso,1724
Outubro,Progresso,1182
Dezembro,Planalto,77
Dezembro,Aurora,1175
Fevereiro,Progresso,911
Agosto,Progresso,168
Setembro,Planalto,1657
Agosto,Progresso,1100
Outubro,Litoral,199
Marco,Progresso,731
Julho,Planalto,1745
Novembro,Progresso,1215
Outubro,Progresso,1227
Fevereiro,Horizonte,1565
Abril,Planalto,811
Dezembro,Planalto,232
Junho,Horizonte,1276
Novembro,Horizonte,1144
Maio,Litoral,232
Setembro,Progresso,222
Outubro,Aurora,591
Abril,Aurora,1907
Maio,Horizonte,404
Abril,Planalto,203
Agosto,Planalto,650
Agosto,Litoral,434
Marco,Aurora,782
Janeiro,Planalto,969
Junho,Litoral,1384
Fevereiro,Litoral,1943
Fevereiro,Horizonte,1906
Marco,Aurora,1098
Agosto,Litoral,1171
Marco,Litoral,603
Julho,Litoral,1373
Outubro,Aurora,1142
Outubro,Horizonte,410
Setembro,Progresso,1981
Agosto,Planalto,825
Janeiro,Aurora,923
Julho,Aurora,1136
Julho,Aurora,767
Agosto,Progresso,709
Outubro,Planalto,544
Maio,Planalto,473
Outubro,Litoral,890
Setembro,Litoral,1453
Setembro,Horizonte,304
Agosto,Aurora,1836
Junho,Horizonte,310
Junho,Aurora,1202
Janeiro,Planalto,572
Junho,Horizonte,1973
Abril,Planalto,471
Abril,Litoral,1602
Fevereiro,Planalto,629
Novembro,Progresso,465
Abril,Horizonte,1078
Maio,Aurora,967
Dezembro,Planalto,255
Maio,Horizonte,518
Maio,Aurora,131
Abril,Horizonte,1140
Janeiro,Horizonte,806
Outubro,Progresso,316
Agosto,Planalto,800
Marco,Progresso,1816
Fevereiro,Litoral,1813
Setembro,Horizonte,524
Julho,Planalto,1559
Setembro,Litoral,202
Fevereiro,Litoral,603
Setembro,Progresso,536
Outubro,Litoral,1876
Setembro,Aurora,1664
Novembro,Aurora,620
Setembro,Aurora,678
Outubro,Litoral,810
Outubro,Horizonte,1121
Abril,Planalto,1798
Outubro,Aurora,1844
Marco,Aurora,1097
Junho,Aurora,1448
Marco,Progresso,1821
Novembro,Progresso,758
Setembro,Aurora,1430
Marco,Aurora,1106
Fevereiro,Progresso,1545
Agosto,Planalto,887
Junho,Horizonte,224
Agosto,Planalto,614
Julho,Horizonte,734
Marco,Litoral,1016
Agosto,Litoral,1571
Outubro,Planalto,772
Janeiro,Progresso,1386
Janeiro,Aurora,1798
Outubro,Litoral,1271
Agosto,Progresso,1881
Setembro,Progresso,1071
Outubro,Horizonte,1076
Junho,Litoral,1122
Maio,Planalto,1087
Fevereiro,Progresso,1966
Novembro,Planalto,1477
Setembro,Planalto,1791
Junho,Litoral,1267
Agosto,Planalto,842
Setembro,Planalto,1333
Setembro,Aurora,296
Agosto,Planalto,1648
Dezembro,Aurora,481
Outubro,Litoral,616
Agosto,Planalto,530
Marco,Progresso,307
Marco,Planalto,584
Fevereiro,Aurora,157
Janeiro,Progresso,225
Abril,Litoral,518
Fevereiro,Horizonte,1960
Fevereiro,Horizonte,576
Novembro,Aurora,868
Novembro,Litoral,201
Maio,Litoral,1349
Abril,Planalto,873
Janeiro,Horizonte,1111
Setembro,Planalto,330
Abril,Litoral,1671
Maio,Aurora,997
Julho,Aurora,480
Fevereiro,Progresso,1909
Agosto,Aurora,1665
Novembro,Horizonte,369
Fevereiro,Progresso,1244
Novembro,Horizonte,120
Outubro,Planalto,1161
Maio,Planalto,106
Dezembro,Aurora,216
Fevereiro,Progresso,680
Fevereiro,Horizonte,846
Abril,Horizonte,1309
Abril,Litoral,971
Agosto,Aurora,1471
Junho,Planalto,369
Outubro,Litoral,1888
Agosto,Planalto,581
Julho,Planalto,56
Outubro,Horizonte,1795
Abril,Planalto,507
Fevereiro,Progresso,287
Setembro,Planalto,1935
Fevereiro,Progresso,500
Janeiro,Planalto,945
Agosto,Litoral,1187
Outubro,Horizonte,541
Setembro,Litoral,1382
Janeiro,Horizonte,498
Julho,Litoral,1231
Fevereiro,Aurora,1054
Junho,Planalto,1907
Novembro,Planalto,1472
Maio,Aurora,688
Janeiro,Aurora,252
Fevereiro,Progresso,1809
Fevereiro,Litoral,631
Outubro,Planalto,1527
Outubro,Progresso,909
Junho,Planalto,169
Novembro,Aurora,714
Dezembro,Progresso,1608
Janeiro,Progresso,1725
Novembro,Progresso,993
Abril,Litoral,673
Dezembro,Progresso,1723
Outubro,Planalto,962
Novembro,Litoral,229
Maio,Planalto,680
Fevereiro,Progresso,691
Fevereiro,Progresso,749
Julho,Planalto,1002
Julho,Horizonte,1585
Junho,Progresso,542
Janeiro,Progresso,1666
Dezembro,Litoral,1786
Dezembro,Planalto,992
Marco,Progresso,1400
Setembro,Planalto,446
Outubro,Litoral,1659
Janeiro,Planalto,1585
Fevereiro,Planalto,839
Agosto,Litoral,1711
Julho,Progresso,1741
Setembro,Planalto,1256
Outubro,Horizonte,1179
Dezembro,Progresso,1965
Dezembro,Litoral,1571
Abril,Aurora,383
Abril,Horizonte,708
Julho,Progresso,1447
Janeiro,Litoral,50
Outubro,Horizonte,1548
Dezembro,Progresso,501
Setembro,Aurora,233
Fevereiro,Progresso,1161
Janeiro,Aurora,1983
Julho,Aurora,753
Junho,Planalto,1558
Dezembro,Litoral,1672
Marco,Planalto,630
Janeiro,Aurora,389
Dezembro,Litoral,967
Maio,Litoral,671
Outubro,Litoral,1969
Abril,Horizonte,1945
Maio,Progresso,221
Janeiro,Aurora,427
Janeiro,Litoral,226
Maio,Horizonte,660
Junho,Horizonte,85
Maio,Aurora,1526
Fevereiro,Planalto,274
Setembro,Horizonte,905
Maio,Aurora,979
Novembro,Horizonte,1366
Novembro,Aurora,1546
Maio,Litoral,1326
Outubro,Planalto,1124
Setembro,Horizonte,1366
Marco,Horizonte,202
Maio,Horizonte,1927
Dezembro,Progresso,798
Maio,Progresso,1334
Fevereiro,Litoral,1721
Novembro,Horizonte,815
Abril,Planalto,870
Novembro,Progresso,154
Novembro,Aurora,416
Fevereiro,Aurora,1356
Maio,Aurora,1390
Outubro,Litoral,1556
Dezembro,Horizonte,882
Fevereiro,Horizonte,1157
Outubro,Progresso,1784
Setembro,Aurora,1073
Outubro,Litoral,1118
Junho,Planalto,1460
Agosto,Horizonte,1262
Setembro,Horizonte,539
Agosto,Litoral,99
Maio,Progresso,865
Maio,Litoral,250
Junho,Progresso,224
Janeiro,Horizonte,191
Novembro,Progresso,1348
Agosto,Progresso,239
Fevereiro,Progresso,1207
Junho,Progresso,1976
Setembro,Aurora,1686
Marco,Aurora,907
Fevereiro,Aurora,830
Outubro,Aurora,918
Maio,Litoral,1887
Novembro,Planalto,1618
Setembro,Progresso,1701
Junho,Litoral,1170
Agosto,Aurora,1114
Agosto,Progresso,378
Julho,Planalto,1792
Maio,Progresso,1014
Fevereiro,Horizonte,1574
Outubro,Horizonte,1614
Outubro,Litoral,1446
Maio,Planalto,1584
Dezembro,Litoral,824
Julho,Progresso,144
Dezembro,Planalto,743
Dezembro,Litoral,531
Julho,Progresso,60
Novembro,Aurora,1627
Fevereiro,Progresso,1540
Julho,Litoral,822
Junho,Planalto,520
Julho,Planalto,480
Novembro,Aurora,1587
Agosto,Litoral,1116
Abril,Aurora,53
Janeiro,Horizonte,386
Agosto,Progresso,424
Agosto,Horizonte,1168
Marco,Horizonte,1520
Marco,Aurora,1644
Maio,Aurora,79
Marco,Progresso,947
Maio,Aurora,1161
Agosto,Aurora,891
Janeiro,Aurora,269
Fevereiro,Aurora,177
Fevereiro,Aurora,1244
Dezembro,Horizonte,1937
Abril,Horizonte,274
Setembro,Progresso,1347
Fevereiro,Planalto,457
Dezembro,Progresso,726
