Mes,Subestacao,Consumo(kWh)
Fevereiro,Planalto,394
Julho,Aurora,849
Fevereiro,Aurora,1996
Dezembro,Litoral,1383
Junho,Progresso,657
Maio,Horizonte,1513
Abril,Planalto,208
Julho,Planalto,1187
Agosto,Planalto,585
Abril,Aurora,212
Janeiro,Horizonte,335
Janeiro,Aurora,914
Janeiro,Litoral,104
Novembro,Planalto,625
Janeiro,Horizonte,82
Maio,Planalto,607
Abril,Aurora,780
Setembro,Aurora,1042
Marco,Aurora,850
Julho,Planalto,245
Novembro,Horizonte,1838
Agosto,Horizonte,497
Junho,Litoral,1871
Dezembro,Planalto,1821
Outubro,Litoral,1664
Janeiro,Litoral,974
Agosto,Litoral,141
Outubro,Litoral,657
Marco,Aurora,1301
Agosto,Litoral,335
Dezembro,Horizonte,923
Abril,Litoral,1308
Agosto,Aurora,151
Novembro,Progresso,1837
Janeiro,Progresso,189
Marco,Progresso,884
Junho,Planalto,1728
Setembro,Horizonte,1825
Fevereiro,Aurora,315
Novembro,Progresso,1415
Janeiro,Aurora,622
Outubro,Aurora,584
Marco,Planalto,572
Abril,Progresso,65
Novembro,Litoral,610
Maio,Aurora,927
Marco,Progresso,385
Outubro,Aurora,959
Novembro,Planalto,1463
Fevereiro,Planalto,219
Fevereiro,Litoral,962
Julho,Planalto,168
Setembro,Progresso,1115
Outubro,Planalto,1062
Fevereiro,Litoral,59
Julho,Horizonte,479
Julho,Aurora,1541
Novembro,Aurora,98
Julho,Progresso,1850
Marco,Litoral,256
Dezembro,Litoral,1752
Julho,Litoral,563
Janeiro,Aurora,1653
Outubro,Planalto,1893
Janeiro,Aurora,1283
Maio,Aurora,1212
Fevereiro,Aurora,86
Setembro,Planalto,267
Julho,Horizonte,1529
Abril,Progresso,1585
Abril,Horizonte,1351
Fevereiro,Horizonte,229
Maio,Aurora,1590
Abril,Horizonte,179
Dezembro,Aurora,1718
Janeiro,Aurora,660
Dezembro,Progresso,1745
Agosto,Litoral,1821
Marco,Aurora,708
Junho,Horizonte,408
Abril,Progresso,676
Setembro,Horizonte,1077
Julho,Litoral,1672
Setembro,Planalto,1631
Outubro,Litoral,1156
Marco,Progresso,1227
Janeiro,Litoral,555
Maio,Litoral,1582
Marco,Progresso,867
Junho,Progresso,843
Agosto,Horizonte,888
Novembro,Aurora,1873
Abril,Planalto,672
Maio,Planalto,678
Maio,Planalto,146
Abril,Litoral,1355
Abril,Progresso,1774
Abril,Progresso,1673
Abril,Progresso,868
Abril,Aurora,648
Maio,Progresso,983
Fevereiro,Progresso,1611
Fevereiro,Litoral,1965
Setembro,Horizonte,478
Fevereiro,Planalto,1616
Junho,Litoral,1199
Fevereiro,Litoral,1783
Maio,Litoral,1374
Abril,Planalto,592
Dezembro,Litoral,416
Julho,Horizonte,1902
Julho,Progresso,1817
Junho,Horizonte,1118
Outubro,Progresso,1566
Maio,Progresso,1389
Janeiro,Litoral,1262
Dezembro,Litoral,101
Marco,Planalto,613
Setembro,Aurora,1405
Janeiro,Horizonte,548
Maio,Planalto,1026
Fevereiro,Planalto,1391
Abril,Horizonte,1483
Novembro,Horizonte,372
Janeiro,Progresso,1664
Marco,Aurora,1634
Outubro,Litoral,1303
Julho,Aurora,1417
Outubro,Aurora,1444
Marco,Litoral,605
Abril,Aurora,1365
Fevereiro,Planalto,1510
Marco,Planalto,1320
Setembro,Litoral,268
Marco,Litoral,583
Novembro,Horizonte,691
Maio,Horizonte,568
Fevereiro,Aurora,1857
Abril,Aurora,1545
Dezembro,Litoral,1423
Julho,Aurora,93
Julho,Progresso,1825
Dezembro,Planalto,1951
Marco,Aurora,114
Maio,Aurora,295
Janeiro,Horizonte,1036
Outubro,Progresso,1658
Outubro,Aurora,1144
Outubro,Planalto,1782
Novembro,Aurora,1774
Janeiro,Litoral,207
Maio,Progresso,987
Outubro,Aurora,1548
Setembro,Progresso,1915
Janeiro,Aurora,1098
Janeiro,Planalto,1923
Abril,Planalto,1656
Abril,Progresso,874
Fevereiro,Horizonte,1296
Setembro,Horizonte,209
Setembro,Litoral,867
Fevereiro,Horizonte,1054
Setembro,Progresso,124
Junho,Horizonte,187
Agosto,Litoral,1991
Outubro,Aurora,528
Abril,Horizonte,602
Fevereiro,Progresso,1376
Fevereiro,Progresso,1983
Setembro,Litoral,436
Janeiro,Litoral,521
Dezembro,Planalto,1407
Julho,Planalto,358
Novembro,Planalto,1601
Marco,Aurora,936
Marco,Progresso,750
Fevereiro,Planalto,1613
Outubro,Progresso,1236
Junho,Litoral,1049
Outubro,Aurora,1971
Fevereiro,Litoral,1902
Outubro,Progresso,1001
Abril,Planalto,1128
Outubro,Litoral,835
Setembro,Horizonte,1528
Setembro,Aurora,354
Junho,Progresso,151
Abril,Planalto,1627
Julho,Litoral,824
Janeiro,Aurora,1461
Dezembro,Planalto,1756
Abril,Litoral,1281
Maio,Progresso,1388
Agosto,Horizonte,1122
Dezembro,Horizonte,621
Fevereiro,Progresso,1591
Dezembro,Aurora,197
Maio,Progresso,1872
Junho,Litoral,1284
Maio,Aurora,1445
Setembro,Horizonte,1735
Outubro,Litoral,646
Janeiro,Planalto,1027
Marco,Planalto,1745
Fevereiro,Planalto,1120
Dezembro,Horizonte,1747
Marco,Progresso,548
Outubro,Aurora,204
Setembro,Horizonte,279
Setembro,Litoral,1373
Outubro,Litoral,207
Fevereiro,Planalto,1746
Marco,Aurora,972
Abril,Planalto,1320
Setembro,Litoral,617
Marco,Litoral,1224
Julho,Progresso,348
Dezembro,Progresso,1127
Marco,Progresso,1296
Julho,Planalto,815
Julho,Aurora,1653
Setembro,Progresso,614
Fevereiro,Horizonte,516
Junho,Progresso,1830
Setembro,Planalto,535
Dezembro,Aurora,1625
Dezembro,Progresso,493
Fevereiro,Aurora,1927
Fevereiro,Horizonte,954
Maio,Litoral,912
Outubro,Aurora,1211
Outubro,Progresso,1851
Dezembro,Planalto,975
Outubro,Planalto,1723
Agosto,Planalto,341
Novembro,Planalto,1283
Setembro,Aurora,1757
Fevereiro,Planalto,1770
Maio,Litoral,1884
Julho,Horizonte,801
Junho,Aurora,1284
Junho,Aurora,924
Julho,Planalto,712
Marco,Planalto,1461
Marco,Aurora,1469
Outubro,Planalto,1197
Setembro,Planalto,1634
Agosto,Planalto,969
Maio,Planalto,958
Junho,Planalto,173
Novembro,Progresso,117
Dezembro,Progresso,524
Outubro,Progresso,407
Janeiro,Aurora,1816
Outubro,Horizonte,1529
Dezembro,Aurora,1419
Janeiro,Progresso,570
Abril,Aurora,1851
Fevereiro,Horizonte,1710
Novembro,Planalto,1956
Julho,Litoral,882
Fevereiro,Progresso,673
Outubro,Progresso,1571
Fevereiro,Horizonte,1401
Maio,Planalto,1403
Abril,Planalto,1639
Agosto,Litoral,476
Abril,Planalto,1058
Dezembro,Horizonte,492
Junho,Planalto,650
Maio,Horizonte,1168
Novembro,Progresso,1944
Fevereiro,Progresso,811
Novembro,Progresso,1004
Dezembro,Aurora,1524
Agosto,Progresso,1390
Fevereiro,Horizonte,536
Setembro,Litoral,1751
Setembro,Planalto,788
Marco,Progresso,697
Abril,Aurora,945
Agosto,Aurora,1650
Setembro,Horizonte,54
Marco,Litoral,681
Maio,Progresso,1444
Novembro,Progresso,1804
Agosto,Aurora,926
Marco,Horizonte,1035
Julho,Aurora,1628
Novembro,Aurora,1261
Agosto,Litoral,75
Outubro,Horizonte,1852
Novembro,Litoral,211
Marco,Horizonte,794
Fevereiro,Progresso,1203
Outubro,Planalto,582
Julho,Planalto,932
Dezembro,Horizonte,459
Setembro,Planalto,1713
Janeiro,Aurora,1661
Marco,Progresso,1146
Maio,Progresso,1306
Marco,Planalto,904
Janeiro,Horizonte,1179
Julho,Aurora,950
Julho,Horizonte,58
Outubro,Planalto,1704
Dezembro,Progresso,99
Agosto,Progresso,1595
Maio,Horizonte,1698
Outubro,Litoral,491
Dezembro,Horizonte,1851
Maio,Litoral,1663
Maio,Horizonte,85
Janeiro,Litoral,1275
Outubro,Litoral,1897
Maio,Litoral,167
Junho,Litoral,751
Dezembro,Aurora,803
Janeiro,Litoral,1878
Novembro,Litoral,1242
Julho,Progresso,1585
Janeiro,Aurora,279
Novembro,Litoral,609
Fevereiro,Planalto,1223
Fevereiro,Aurora,1928
Maio,Progresso,257
Outubro,Horizonte,1134
Julho,Progresso,1916
Janeiro,Progresso,1190
Outubro,Aurora,288
Janeiro,Aurora,1956
Janeiro,Planalto,916
Junho,Planalto,97
Fevereiro,Aurora,1521
Janeiro,Aurora,806
Junho,Aurora,1541
Fevereiro,Horizonte,1366
Junho,Progresso,1498
Outubro,Planalto,566
Agosto,Planalto,1685
Fevereiro,Litoral,254
Novembro,Horizonte,1253
Setembro,Aurora,1602
Agosto,Aurora,139
Dezembro,Horizonte,549
Outubro,Planalto,1181
Janeiro,Aurora,1263
Julho,Litoral,1253
Outubro,Planalto,1834
Junho,Progresso,1836
Junho,Horizonte,1093
Junho,Planalto,1432
Junho,Progresso,1682
Outubro,Litoral,1807
Julho,Horizonte,1729
Dezembro,Aurora,56
Marco,Aurora,1935
Junho,Progresso,371
Marco,Planalto,317
Julho,Litoral,1500
Julho,Progresso,345
Agosto,Litoral,1586
Fevereiro,Litoral,619
Setembro,Litoral,1460
Maio,Horizonte,313
Setembro,Progresso,139
Outubro,Horizonte,1561
Maio,Planalto,1660
Julho,Planalto,902
Novembro,Aurora,1334
Setembro,Aurora,537
Abril,Aurora,1867
Fevereiro,Planalto,1414
Setembro,Litoral,1402
Fevereiro,Litoral,450
Marco,Progresso,406
Outubro,Planalto,804
Fevereiro,Aurora,548
Marco,Planalto,883
Junho,Litoral,484
Marco,Litoral,168
Outubro,Horizonte,1120
Agosto,Horizonte,1241
Novembro,Progresso,1072
Junho,Planalto,397
Julho,Horizonte,1577
Janeiro,Horizonte,588
Marco,Planalto,1369
Marco,Litoral,1586
Fevereiro,Progresso,1247
Julho,Progresso,1468
Setembro,Progresso,1752
Abril,Horizonte,579
Dezembro,Litoral,1676
Maio,Progresso,352
Marco,Planalto,251
Novembro,Progresso,1606
Setembro,Aurora,205
Abril,Litoral,1970
Maio,Aurora,63
Janeiro,Litoral,1093
Novembro,Planalto,805
Dezembro,Horizonte,938
Fevereiro,Horizonte,1530
Dezembro,Litoral,1246
Setembro,Progresso,494
Fevereiro,Aurora,1996
Maio,Planalto,171
Agosto,Progresso,1570
Marco,Horizonte,233
Junho,Progresso,1893
Abril,Aurora,1653
Novembro,Horizonte,1878
Julho,Litoral,1923
Outubro,Planalto,720
Marco,Planalto,98
Junho,Horizonte,230
Dezembro,Litoral,1880
Outubro,Aurora,1467
Setembro,Planalto,1466
Novembro,Horizonte,1421
Outubro,Planalto,1549
Janeiro,Litoral,190
Marco,Aurora,579
Fevereiro,Litoral,1725
Agosto,Progresso,633
Julho,Litoral,520
Fevereiro,Litoral,1827
Junho,Planalto,1846
Marco,Litoral,1336
Agosto,Horizonte,192
Outubro,Planalto,756
Marco,Planalto,1219
Outubro,Progresso,343
Setembro,Horizonte,1611
Janeiro,Litoral,1582
Maio,Progresso,471
Marco,Horizonte,1644
Junho,Progresso,613
Outubro,Aurora,466
Fevereiro,Litoral,710
Setembro,Progresso,962
Junho,Aurora,1180
Julho,Litoral,1391
Maio,Progresso,108
Setembro,Progresso,1065
Janeiro,Progresso,307
Maio,Progresso,842
Novembro,Planalto,1498
Outubro,Progresso,580
Novembro,Planalto,215
Junho,Planalto,1098
Julho,Aurora,53
Dezembro,Litoral,52
Abril,Planalto,467
Dezembro,Horizonte,411
Janeiro,Planalto,955
Novembro,Horizonte,418
Agosto,Aurora,588
Outubro,Horizonte,929
Abril,Aurora,395
Marco,Aurora,780
Dezembro,Aurora,946
Julho,Horizonte,1117
Dezembro,Horizonte,773
Fevereiro,Aurora,613
Agosto,Aurora,1226
Junho,Litoral,251
Julho,Aurora,370
Maio,Progresso,513
Setembro,Litoral,1084
Maio,Litoral,1653
Novembro,Litoral,1300
Maio,Progresso,682
Marco,Litoral,382
Novembro,Litoral,1542
Janeiro,Horizonte,64
Fevereiro,Horizonte,1130
Agosto,Aurora,1403
Janeiro,Aurora,1137
Julho,Planalto,279
Maio,Progresso,60
Marco,Horizonte,1706
Dezembro,Aurora,1297
Dezembro,Progresso,1810
Novembro,Litoral,1710
Julho,Progresso,1733
Setembro,Horizonte,1813
Fevereiro,Planalto,591
Agosto,Horizonte,1579
Setembro,Aurora,571
Novembro,Aurora,1127
Marco,Progresso,1771
Fevereiro,Horizonte,1792
Julho,Aurora,816
Maio,Litoral,1230
Maio,Litoral,690
Outubro,Planalto,619
Maio,Progresso,454
Abril,Aurora,1472
Maio,Planalto,756
Abril,Litoral,978
Junho,Planalto,1476
Abril,Planalto,1973
Fevereiro,Aurora,1661
Setembro,Aurora,1162
Fevereiro,Aurora,1939
Setembro,Progresso,642
Outubro,Planalto,235
Junho,Planalto,1911
Setembro,Progresso,1853
Setembro,Litoral,944
Marco,Horizonte,128
Janeiro,Litoral,194
Janeiro,Progresso,1714
Marco,Planalto,63
Maio,Planalto,1704
Marco,Aurora,51
Dezembro,Aurora,565
Setembro,Planalto,805
Setembro,Planalto,115
Marco,Aurora,295
Marco,Aurora,1675
Dezembro,Litoral,1503
Maio,Planalto,1763
Fevereiro,Planalto,621
Junho,Progresso,1305
Julho,Litoral,485
Setembro,Horizonte,402
Junho,Horizonte,1761
Marco,Horizonte,728
Dezembro,Aurora,432
Maio,Horizonte,1783
Abril,Progresso,1133
Maio,Aurora,1999
Agosto,Aurora,519
Agosto,Horizonte,1484
Junho,Aurora,1156
Janeiro,Litoral,123
Agosto,Litoral,1384
Agosto,Horizonte,1527
Fevereiro,Progresso,75
Abril,Aurora,1499
Dezembro,Planalto,1450
Fevereiro,Horizonte,1316
Abril,Aurora,884
Dezembro,Horizonte,677
Outubro,Horizonte,1396
Julho,Progresso,1253
Setembro,Planalto,823
Agosto,Aurora,1058
Dezembro,Horizonte,1699
Setembro,Horizonte,315
Agosto,Aurora,599
Fevereiro,Horizonte,1453
Julho,Horizonte,126
Fevereiro,Horizonte,1687
Dezembro,Litoral,1597
Novembro,Litoral,1887
Fevereiro,Planalto,1122
Abril,Progresso,1063
Janeiro,Aurora,1327
Maio,Progresso,1932
Junho,Progresso,1453
Setembro,Litoral,1322
Outubro,Planalto,1145
Agosto,Progresso,496
Fevereiro,Progresso,555
Janeiro,Horizonte,1782
Fevereiro,Aurora,1326
Julho,Planalto,1045
Abril,Aurora,919
Outubro,Litoral,348
Maio,Progresso,783
Dezembro,Progresso,1133
Julho,Aurora,1430
Marco,Litoral,206
Outubro,Horizonte,391
Fevereiro,Horizonte,1023
Julho,Progresso,943
Maio,Progresso,1275
Janeiro,Planalto,1852
Janeiro,Aurora,1108
Setembro,Progresso,1840
Maio,Litoral,1608
Janeiro,Aurora,1529
Julho,Planalto,966
Setembro,Horizonte,1238
Novembro,Planalto,1101
Janeiro,Aurora,1445
Outubro,Horizonte,1936
Abril,Litoral,363
Marco,Horizonte,1638
Maio,Horizonte,1357
Julho,Litoral,1371
Agosto,Progresso,524
Fevereiro,Progresso,646
Julho,Horizonte,1422
Janeiro,Horizonte,685
Julho,Planalto,494
Agosto,Progresso,1280
Fevereiro,Litoral,466
Setembro,Horizonte,488
Janeiro,Horizonte,214
Junho,Planalto,1632
Janeiro,Planalto,469
Marco,Planalto,1444
Novembro,Aurora,1741
Junho,Litoral,1339
Marco,Aurora,1352
Agosto,Horizonte,1037
Maio,Planalto,531
Fevereiro,Planalto,566
Abril,Planalto,131
Setembro,Progresso,168
Abril,Litoral,1847
Outubro,Aurora,1710
Outubro,Litoral,1376
Agosto,Planalto,1288
Maio,Horizonte,77
Novembro,Progresso,830
Novembro,Litoral,547
Outubro,Horizonte,586
Janeiro,Planalto,568
Julho,Planalto,243
Marco,Planalto,641
Outubro,Planalto,491
Agosto,Progresso,1907
Dezembro,Progresso,1109
Marco,Litoral,307
Janeiro,Planalto,162
Maio,Progresso,1367
Fevereiro,Horizonte,1787
Novembro,Progresso,63
Abril,Progresso,1740
Janeiro,Litoral,960
Setembro,Progresso,1670
Junho,Horizonte,189
Agosto,Planalto,1444
Novembro,Aurora,1500
Abril,Litoral,1170
Setembro,Horizonte,746
Fevereiro,Litoral,1561
Setembro,Planalto,1415
Dezembro,Progresso,919
Maio,Progresso,1565
Junho,Horizonte,1573
Marco,Planalto,1505
Abril,Aurora,238
Junho,Aurora,131
Julho,Progresso,1885
Janeiro,Planalto,1253
Julho,Planalto,1007
Janeiro,Horizonte,947
Maio,Aurora,1934
Junho,Horizonte,1016
Fevereiro,Litoral,1488
Outubro,Planalto,1178
Setembro,Aurora,430
Outubro,Horizonte,771
Junho,Progresso,378
Julho,Litoral,1322
Outubro,Horizonte,121
Agosto,Progresso,1746
Novembro,Aurora,182
Outubro,Aurora,1313
Janeiro,Litoral,1151
Agosto,Progresso,619
Abril,Planalto,510
Outubro,Aurora,174
Agosto,Planalto,1084
Junho,Planalto,1541
Novembro,Horizonte,1480
Setembro,Horizonte,990
Novembro,Aurora,76
Abril,Planalto,256
Fevereiro,Horizonte,1295
Fevereiro,Progresso,361
Maio,Progresso,431
Outubro,Progresso,1835
Setembro,Progresso,1388
Dezembro,Planalto,1281
Marco,Progresso,1694
Agosto,Planalto,345
Abril,Aurora,451
Junho,Aurora,1508
Outubro,Progresso,1646
Junho,Progresso,171
Marco,Progresso,800
Maio,Aurora,155
Dezembro,Horizonte,840
Marco,Aurora,1109
Novembro,Progresso,1623
Novembro,Horizonte,121
Janeiro,Horizonte,617
Julho,Litoral,1240
Abril,Planalto,1294
Julho,Progresso,125
Marco,Planalto,771
Dezembro,Litoral,1059
Novembro,Planalto,1284
Maio,Progresso,277
Maio,Litoral,1810
Fevereiro,Planalto,502
Novembro,Aurora,815
Outubro,Horizonte,536
Dezembro,Litoral,717
Fevereiro,Aurora,1547
Abril,Progresso,1948
Abril,Horizonte,1734
Abril,Litoral,879
Junho,Horizonte,840
Fevereiro,Litoral,1990
Junho,Litoral,1020
Julho,Planalto,539
Novembro,Horizonte,425
Outubro,Horizonte,280
Marco,Aurora,1985
Novembro,Progresso,751
Dezembro,Aurora,1298
Agosto,Planalto,524
Fevereiro,Litoral,1650
Novembro,Planalto,1693
Agosto,Planalto,1153
Novembro,Aurora,1718
Maio,Litoral,1759
Fevereiro,Progresso,1649
Julho,Planalto,1283
Fevereiro,Progresso,1370
Junho,Litoral,1683
Outubro,Litoral,1245
Marco,Aurora,1162
Setembro,Horizonte,1947
Marco,Aurora,275
Novembro,Progresso,192
Dezembro,Aurora,757
Dezembro,Litoral,1764
Marco,Planalto,103
Maio,Horizonte,245
Julho,Litoral,1802
Agosto,Planalto,1562
Dezembro,Progresso,894
Novembro,Progresso,347
Julho,Progresso,1503
Setembro,Aurora,586
Maio,Progresso,628
Outubro,Progresso,1748
Novembro,Aurora,549
Marco,Planalto,673
Junho,Litoral,890
Maio,Horizonte,255
Dezembro,Progresso,1991
Abril,Progresso,929
Dezembro,Progresso,1210
Fevereiro,Aurora,457
Julho,Aurora,328
Maio,Aurora,1518
Abril,Horizonte,726
Dezembro,Litoral,990
Agosto,Progresso,320
Setembro,Planalto,490
Setembro,Progresso,1301
Marco,Progresso,176
Marco,Progresso,1343
Maio,Progresso,1893
Maio,Litoral,1833
Outubro,Planalto,1925
Fevereiro,Aurora,536
Janeiro,Planalto,597
Agosto,Progresso,1228
Marco,Planalto,1730
Janeiro,Progresso,1035
Janeiro,Planalto,986
Novembro,Horizonte,821
Fevereiro,Planalto,1972
Junho,Aurora,68
Junho,Aurora,474
Marco,Planalto,985
Dezembro,Planalto,107
Abril,Litoral,472
Dezembro,Planalto,1848
Fevereiro,Aurora,1621
Fevereiro,Horizonte,1796
Julho,Aurora,893
Janeiro,Litoral,1733
Julho,Planalto,1175
Dezembro,Horizonte,1149
Dezembro,Aurora,1998
Janeiro,Horizonte,1653
Junho,Progresso,115
Marco,Aurora,864
Agosto,Progresso,1807
Junho,Horizonte,1224
Novembro,Planalto,951
Fevereiro,Planalto,1859
Agosto,Planalto,486
Maio,Progresso,839
Agosto,Planalto,1141
Agosto,Litoral,284
Junho,Aurora,1788
Fevereiro,Aurora,1818
Agosto,Horizonte,724
Novembro,Progresso,147
Junho,Aurora,1082
Junho,Progresso,976
Agosto,Horizonte,1577
Janeiro,Planalto,810
Fevereiro,Horizonte,1563
Dezembro,Litoral,476
Dezembro,Planalto,276
Setembro,Planalto,1826
Novembro,Planalto,1660
Dezembro,Horizonte,66
Agosto,Litoral,612
Dezembro,Progresso,277
Julho,Horizonte,755
Julho,Aurora,1865
Maio,Aurora,1311
Fevereiro,Horizonte,1454
Novembro,Progresso,1856
Junho,Aurora,1997
Outubro,Progresso,1460
Marco,Planalto,718
Abril,Horizonte,303
Outubro,Planalto,1381
Dezembro,Aurora,1895
Novembro,Progresso,1387
Fevereiro,Planalto,1374
Fevereiro,Aurora,167
Dezembro,Litoral,1918
Agosto,Planalto,99
Agosto,Litoral,1863
Outubro,Litoral,1637
Junho,Aurora,1254
Maio,Horizonte,592
Agosto,Progresso,376
Abril,Aurora,1576
Novembro,Planalto,1569
Abril,Progresso,993
Maio,Horizonte,1319
Janeiro,Aurora,651
Janeiro,Horizonte,1616
Fevereiro,Planalto,151
Agosto,Aurora,1303
Julho,Planalto,437
Outubro,Progresso,1682
Setembro,Progresso,1652
Maio,Horizonte,1777
Fevereiro,Horizonte,1284
Julho,Progresso,698
Agosto,Litoral,1503
Dezembro,Progresso,388
Julho,Aurora,233
Julho,Planalto,105
Dezembro,Progresso,1028
Maio,Progresso,1835
Fevereiro,Planalto,1355
Junho,Planalto,621
Abril,Aurora,1201
Outubro,Planalto,766
Fevereiro,Horizonte,1799
Dezembro,Progresso,1712
Setembro,Planalto,1057
Julho,Aurora,1581
Junho,Planalto,1657
Dezembro,Progresso,265
Maio,Litoral,1163
Marco,Planalto,993
Dezembro,Horizonte,363
Outubro,Progresso,282
Outubro,Aurora,794
Abril,Progresso,624
Marco,Litoral,937
Dezembro,Aurora,296
Novembro,Litoral,491
Agosto,Litoral,1972
Marco,Horizonte,184
Julho,Planalto,1955
Julho,Horizonte,1065
Julho,Horizonte,1075
Julho,Horizonte,210
Fevereiro,Aurora,189
Outubro,Planalto,353
Marco,Planalto,1533
Outubro,Aurora,1894
Setembro,Horizonte,1787
Marco,Horizonte,174
Fevereiro,Litoral,986
Setembro,Litoral,1958
Outubro,Progresso,1420
Setembro,Litoral,1667
Abril,Planalto,1397
Dezembro,Aurora,456
Setembro,Horizonte,1542
Marco,Progresso,213
Julho,Litoral,911
Julho,Progresso,289
Novembro,Aurora,1286
Agosto,Aurora,198
Outubro,Progresso,633
Abril,Progresso,1176
Marco,Progresso,1256
Marco,Horizonte,554
Dezembro,Planalto,1769
Maio,Litoral,574
Novembro,Litoral,1453
Janeiro,Litoral,1817
Outubro,Progresso,1735
Marco,Progresso,824
Junho,Progresso,1097
Marco,Horizonte,750
Maio,Horizonte,1206
Setembro,Horizonte,1067
Fevereiro,Horizonte,99
Novembro,Aurora,1007
Fevereiro,Horizonte,744
Dezembro,Horizonte,75
Junho,Horizonte,699
Junho,Litoral,60
Novembro,Litoral,857
Novembro,Litoral,1175
Agosto,Planalto,60
Dezembro,Aurora,1185
Novembro,Progresso,1679
Fevereiro,Horizonte,821
Setembro,Litoral,819
Fevereiro,Aurora,1022
Janeiro,Horizonte,1240
Outubro,Planalto,1794
Fevereiro,Progresso,456
Dezembro,Horizonte,1118
Julho,Progresso,891
Agosto,Horizonte,766
Maio,Planalto,408
Junho,Aurora,603
Dezembro,Progresso,334
Janeiro,Progresso,449
Junho,Aurora,1524
Dezembro,Progresso,1685
Agosto,Litoral,1517
Marco,Aurora,437
Novembro,Planalto,1429
Janeiro,Horizonte,833
Novembro,Horizonte,474
Abril,Aurora,1079
Janeiro,Litoral,1627
Agosto,Planalto,1969
Maio,Horizonte,490
Janeiro,Horizonte,1997
Agosto,Litoral,405
Setembro,Progresso,968
Outubro,Aurora,814
Fevereiro,Litoral,1661
Setembro,Litoral,603
Agosto,Litoral,1936
Julho,Litoral,317
Marco,Progresso,1965
Fevereiro,Planalto,1041
Julho,Litoral,1290
Maio,Litoral,113
Junho,Aurora,491
Abril,Horizonte,1764
Fevereiro,Progresso,590
Setembro,Litoral,1348
Marco,Planalto,519
Dezembro,Planalto,1289
Julho,Planalto,1938
Agosto,Aurora,1886
Fevereiro,Planalto,1639
Junho,Aurora,927
Novembro,Progresso,1665
Agosto,Planalto,1267
Julho,Horizonte,761
Novembro,Litoral,62
Marco,Progresso,271
Janeiro,Horizonte,1778
Junho,Progresso,1469
Agosto,Planalto,930
Junho,Progresso,888
Maio,Progresso,801
Novembro,Progresso,319
Dezembro,Aurora,1371
Agosto,Horizonte,1684
Fevereiro,Planalto,781
Dezembro,Litoral,893
Janeiro,Planalto,665
Janeiro,Planalto,1505
Abril,Aurora,1962
Junho,Aurora,1481
Setembro,Progresso,114
Janeiro,Planalto,1730
Dezembro,Horizonte,1111
Janeiro,Aurora,77
Maio,Aurora,1362
Outubro,Horizonte,1993
Maio,Aurora,1952
Maio,Horizonte,286
Outubro,Litoral,1199
Junho,Horizonte,433
Agosto,Litoral,375
Marco,Progresso,134
Setembro,Progresso,798
Janeiro,Aurora,295
Abril,Horizonte,437
Setembro,Aurora,978
Agosto,Horizonte,1960
Outubro,Aurora,315
Setembro,Progresso,810
Janeiro,Progresso,853
Setembro,Aurora,1278
Marco,Horizonte,277
Novembro,Planalto,289
Dezembro,Horizonte,1146
Outubro,Aurora,1744
Setembro,Horizonte,437
Janeiro,Litoral,427
Janeiro,Horizonte,261
Setembro,Progresso,1721
Novembro,Progresso,844
Junho,Litoral,725
Abril,Horizonte,698
Julho,Planalto,220
Maio,Horizonte,1225
Outubro,Progresso,1750
Julho,Progresso,858
Agosto,Aurora,153
Agosto,Progresso,1295
Janeiro,Aurora,1355
Agosto,Progresso,1461
Junho,Progresso,421
Abril,Planalto,178
Dezembro,Aurora,1477
Agosto,Aurora,269
Marco,Progresso,1246
Abril,Aurora,521
Junho,Progresso,1933
Novembro,Progresso,1037
Julho,Horizonte,1526
Abril,Aurora,657
Abril,Litoral,1575
Julho,Aurora,1125
Junho,Aurora,143
Novembro,Planalto,1649
Agosto,Litoral,1094
Janeiro,Litoral,155
Outubro,Planalto,1921
Novembro,Planalto,1273
Julho,Aurora,1917
Dezembro,Horizonte,1425
Julho,Planalto,1354
Novembro,Litoral,1355
Julho,Litoral,661
Julho,Aurora,898
Outubro,Horizonte,1612
Outubro,Progresso,1318
Agosto,Planalto,997
Setembro,Planalto,1648
Setembro,Aurora,903
Fevereiro,Horizonte,1959
Julho,Litoral,478
Julho,Litoral,1111
Abril,Progresso,1492
Setembro,Litoral,351
Agosto,Planalto,688
Dezembro,Progresso,120
Janeiro,Horizonte,1972
Fevereiro,Progresso,695
Fevereiro,Horizonte,1838
Dezembro,Litoral,574
Dezembro,Aurora,223
Novembro,Progresso,139
Agosto,Progresso,417
Janeiro,Planalto,850
Abril,Planalto,1280
Outubro,Horizonte,1135
Dezembro,Aurora,368
Maio,Planalto,873
Setembro,Planalto,600
Julho,Litoral,109
Agosto,Litoral,1178
Novembro,Planalto,1312
Setembro,Horizonte,1535
Julho,Aurora,176
Maio,Planalto,132
Maio,Horizonte,1293
Outubro,Horizonte,1481
Novembro,Planalto,995
Junho,Horizonte,1690
Maio,Progresso,635
Dezembro,Horizonte,696
Novembro,Planalto,1503
Setembro,Horizonte,939
Marco,Planalto,623
Marco,Litoral,562
Julho,Planalto,1152
Julho,Horizonte,1959
Junho,Planalto,114
Marco,Aurora,232
Julho,Planalto,1139
Maio,Planalto,884
Julho,Aurora,1941
Fevereiro,Aurora,1281
