Mes,Subestacao,Consumo(kWh)
Agosto,Litoral,1713
Dezembro,Horizonte,525
Janeiro,Horizonte,369
Novembro,Litoral,1498
Abril,Progresso,1443
Maio,Progresso,1382
Setembro,Aurora,1630
Junho,Aurora,1287
Junho,Horizonte,1525
Marco,Progresso,679
Dezembro,Planalto,1954
Fevereiro,Litoral,670
Fevereiro,Progresso,363
Julho,Horizonte,440
Maio,Litoral,774
Dezembro,Horizonte,588
Outubro,Horizonte,718
Janeiro,Litoral,209
Dezembro,Aurora,780
Maio,Planalto,960
Novembro,Horizonte,1868
Janeiro,Progresso,541
Setembro,Planalto,1234
Agosto,Progresso,1294
Abril,Horizonte,1221
Novembro,Aurora,485
Janeiro,Horizonte,553
Novembro,Horizonte,1863
Agosto,Progresso,474
Maio,Aurora,102
Janeiro,Litoral,479
Fevereiro,Aurora,1699
Maio,Progresso,824
Setembro,Horizonte,729
Outubro,Litoral,795
Agosto,Planalto,106
Novembro,Aurora,1978
Outubro,Progresso,1891
Agosto,Planalto,752
Setembro,Progresso,1622
Fevereiro,Aurora,932
Julho,Horizonte,639
Outubro,Horizonte,1205
Maio,Progresso,475
Marco,Planalto,1677
Outubro,Horizonte,1875
Agosto,Aurora,202
Fevereiro,Progresso,65
Abril,Planalto,1972
Dezembro,Planalto,1824
Maio,Litoral,1806
Maio,Horizonte,632
Abril,Litoral,444
Marco,Planalto,1158
Marco,Litoral,860
Maio,Horizonte,1256
Dezembro,Horizonte,573
Outubro,Litoral,125
Junho,Horizonte,1245
Janeiro,Planalto,1840
Novembro,Progresso,433
Abril,Litoral,1868
Outubro,Aurora,587
Outubro,Horizonte,919
Junho,Aurora,691
Fevereiro,Litoral,1803
Outubro,Litoral,1229
Maio,Aurora,1103
Novembro,Planalto,512
Setembro,Progresso,467
Marco,Horizonte,1990
Marco,Horizonte,1010
Setembro,Litoral,326
Marco,Aurora,791
Abril,Progresso,1162
Dezembro,Horizonte,65
Setembro,Aurora,349
Abril,Litoral,723
Maio,Progresso,1816
Fevereiro,Litoral,1483
Agosto,Aurora,940
Setembro,Litoral,1483
Outubro,Horizonte,1931
Abril,Litoral,455
Marco,Planalto,521
Abril,Planalto,1145
Julho,Planalto,1912
Janeiro,Horizonte,542
Novembro,Litoral,358
Novembro,Horizonte,586
Fevereiro,Planalto,1319
Outubro,Progresso,984
Maio,Planalto,452
Setembro,Aurora,1387
Junho,Progresso,1789
Marco,Planalto,1515
Marco,Litoral,1409
Julho,Progresso,984
Marco,Horizonte,724
Outubro,Progresso,449
Marco,Litoral,51
Outubro,Horizonte,154
Dezembro,Planalto,1338
Julho,Litoral,138
Setembro,Progresso,289
Setembro,Aurora,622
Marco,Progresso,1809
Agosto,Horizonte,1526
Janeiro,Planalto,432
Dezembro,Progresso,1693
Agosto,Litoral,175
Novembro,Planalto,1485
Fevereiro,Litoral,280
Abril,Progresso,1098
Julho,Aurora,176
Junho,Progresso,1122
Dezembro,Litoral,989
Setembro,Litoral,1161
Agosto,Litoral,403
Fevereiro,Aurora,239
Abril,Aurora,1881
Janeiro,Progresso,1729
Julho,Litoral,1616
Abril,Planalto,1848
Agosto,Planalto,1861
Fevereiro,Progresso,1653
Agosto,Planalto,869
Fevereiro,Progresso,1573
Novembro,Progresso,1766
Agosto,Horizonte,1290
Janeiro,Progresso,1706
Fevereiro,Progresso,685
Maio,Aurora,1385
Janeiro,Horizonte,786
Dezembro,Litoral,631
Maio,Planalto,447
Maio,Progresso,1487
Julho,Progresso,205
Fevereiro,Litoral,508
Fevereiro,Progresso,140
Dezembro,Aurora,1137
Junho,Planalto,1715
Novembro,Progresso,727
Outubro,Horizonte,527
Marco,Horizonte,1773
Agosto,Litoral,227
Marco,Horizonte,771
Outubro,Litoral,1590
Abril,Progresso,968
Julho,Horizonte,794
Janeiro,Aurora,586
Janeiro,Litoral,1472
Setembro,Horizonte,978
Dezembro,Planalto,1087
Junho,Aurora,1809
Maio,Aurora,837
Fevereiro,Litoral,467
Fevereiro,Horizonte,1551
Julho,Planalto,367
Junho,Horizonte,94
Dezembro,Horizonte,1383
Agosto,Horizonte,1106
Marco,Litoral,1426
Marco,Litoral,1619
Maio,Litoral,1500
Outubro,Horizonte,1963
Abril,Horizonte,245
Dezembro,Planalto,1081
Agosto,Aurora,1829
Junho,Aurora,1657
Agosto,Horizonte,152
Julho,Aurora,1457
Fevereiro,Horizonte,932
Setembro,Progresso,918
Novembro,Aurora,407
Junho,Litoral,347
Novembro,Litoral,1078
Novembro,Litoral,95
Junho,Progresso,1976
Dezembro,Litoral,440
Fevereiro,Progresso,1449
Setembro,Horizonte,563
Janeiro,Planalto,179
Junho,Progresso,461
Agosto,Litoral,1718
Fevereiro,Litoral,1037
Marco,Progresso,1130
Outubro,Aurora,982
Outubro,Litoral,394
Julho,Aurora,1498
Novembro,Aurora,1227
Dezembro,Planalto,218
Janeiro,Planalto,812
Maio,Planalto,1150
Novembro,Horizonte,953
Junho,Progresso,573
Outubro,Aurora,167
Julho,Litoral,72
Outubro,Horizonte,373
Outubro,Planalto,1943
Julho,Progresso,637
Marco,Horizonte,511
Julho,Litoral,1275
Janeiro,Horizonte,377
Novembro,Aurora,1498
Abril,Planalto,1618
Julho,Horizonte,898
Julho,Aurora,737
Abril,Horizonte,1173
Janeiro,Litoral,939
Agosto,Planalto,1473
Abril,Planalto,1602
Fevereiro,Horizonte,1578
Abril,Progresso,1305
Agosto,Litoral,1225
Agosto,Litoral,599
Maio,Litoral,1600
Fevereiro,Progresso,1989
Julho,Progresso,1625
Marco,Litoral,896
Junho,Planalto,1086
Setembro,Aurora,1660
Maio,Horizonte,1322
Setembro,Horizonte,213
Abril,Progresso,122
Setembro,Litoral,287
Janeiro,Litoral,1458
Abril,Planalto,1054
Novembro,Horizonte,1407
Janeiro,Litoral,861
Dezembro,Horizonte,1362
Setembro,Horizonte,917
Agosto,Litoral,1756
Agosto,Horizonte,717
Julho,Horizonte,236
Setembro,Planalto,381
Novembro,Progresso,749
Novembro,Progresso,858
Marco,Planalto,1714
Julho,Litoral,1256
Junho,Horizonte,604
Maio,Litoral,1267
Setembro,Aurora,432
Abril,Horizonte,1542
Marco,Aurora,1013
Novembro,Planalto,1816
Marco,Aurora,1190
Fevereiro,Progresso,1297
Janeiro,Horizonte,1372
Marco,Horizonte,1334
Agosto,Planalto,239
Dezembro,Horizonte,1185
Junho,Planalto,1369
Fevereiro,Horizonte,1783
Agosto,Aurora,1229
Maio,Horizonte,1203
Dezembro,Planalto,838
Abril,Aurora,1940
Janeiro,Planalto,1704
Dezembro,Progresso,1029
Janeiro,Aurora,140
Abril,Progresso,229
Dezembro,Planalto,1515
Setembro,Progresso,1158
Outubro,Horizonte,325
Outubro,Aurora,785
Junho,Aurora,314
Janeiro,Progresso,1327
Dezembro,Progresso,1851
Agosto,Aurora,1862
Dezembro,Planalto,1274
Setembro,Progresso,1622
Fevereiro,Progresso,167
Junho,Planalto,1088
Julho,Planalto,300
Novembro,Aurora,1013
Janeiro,Progresso,528
Novembro,Aurora,1225
Maio,Litoral,282
Novembro,Aurora,1167
Novembro,Aurora,1693
Maio,Planalto,328
Marco,Aurora,1561
Fevereiro,Horizonte,64
Janeiro,Aurora,761
Junho,Planalto,1079
Julho,Litoral,892
Fevereiro,Planalto,888
Fevereiro,Planalto,940
Maio,Horizonte,446
Maio,Litoral,1725
Marco,Horizonte,929
Marco,Litoral,1799
Janeiro,Horizonte,988
Marco,Aurora,1428
Setembro,Litoral,1153
Fevereiro,Aurora,366
Janeiro,Horizonte,407
Setembro,Progresso,1705
Maio,Aurora,1006
Agosto,Progresso,870
Novembro,Progresso,615
Abril,Planalto,647
Agosto,Litoral,905
Dezembro,Horizonte,1703
Maio,Progresso,770
Junho,Aurora,1204
Junho,Aurora,302
Junho,Planalto,1058
Fevereiro,Planalto,928
Outubro,Horizonte,694
Outubro,Horizonte,1786
Setembro,Aurora,221
Julho,Progresso,532
Marco,Aurora,742
Fevereiro,Progresso,1041
Abril,Aurora,763
Agosto,Horizonte,1825
Setembro,Progresso,1719
Outubro,Horizonte,739
Fevereiro,Horizonte,1489
Junho,Aurora,769
Agosto,Aurora,554
Marco,Planalto,1727
Novembro,Horizonte,1527
Setembro,Planalto,1465
Abril,Litoral,1023
Maio,Horizonte,975
Dezembro,Planalto,76
Julho,Litoral,1406
Novembro,Horizonte,1169
Novembro,Horizonte,382
Maio,Litoral,405
Abril,Aurora,773
Abril,Litoral,881
Maio,Progresso,1727
Marco,Horizonte,806
Setembro,Progresso,1743
Dezembro,Litoral,1422
Fevereiro,Aurora,1862
Dezembro,Progresso,153
Julho,Planalto,1609
Abril,Planalto,1815
Agosto,Horizonte,497
Julho,Horizonte,691
Agosto,Aurora,907
Abril,Aurora,1079
Novembro,Planalto,1877
Fevereiro,Aurora,401
Julho,Planalto,1789
Dezembro,Progresso,1700
Setembro,Planalto,533
Junho,Aurora,90
Julho,Aurora,474
Junho,Planalto,1370
Fevereiro,Litoral,1424
Setembro,Litoral,993
Maio,Aurora,1278
Dezembro,Planalto,82
Marco,Litoral,282
Abril,Horizonte,674
Abril,Progresso,1501
Dezembro,Progresso,1571
Setembro,Planalto,440
Novembro,Litoral,1601
Maio,Planalto,897
Fevereiro,Aurora,612
Junho,Aurora,1814
Dezembro,Horizonte,1282
Julho,Aurora,1758
Agosto,Planalto,560
Maio,Progresso,552
Agosto,Progresso,56
Agosto,Litoral,1775
Abril,Aurora,282
Julho,Litoral,110
Dezembro,Aurora,973
Setembro,Progresso,483
Outubro,Progresso,902
Abril,Horizonte,855
Setembro,Progresso,1336
Dezembro,Aurora,998
Abril,Progresso,675
Janeiro,Progresso,961
Abril,Progresso,1451
Fevereiro,Planalto,165
Junho,Litoral,1207
Agosto,Planalto,1492
Junho,Horizonte,515
Setembro,Aurora,1111
Junho,Planalto,1513
Novembro,Aurora,389
Julho,Horizonte,1867
Dezembro,Litoral,1770
Maio,Aurora,1336
Agosto,Litoral,1665
Fevereiro,Horizonte,1632
Fevereiro,Litoral,401
Novembro,Horizonte,914
Agosto,Progresso,1347
Junho,Horizonte,1177
Fevereiro,Horizonte,650
Junho,Litoral,1479
Novembro,Aurora,683
Agosto,Progresso,1868
Junho,Planalto,872
Setembro,Planalto,1042
Junho,Aurora,675
Marco,Aurora,1961
Setembro,Progresso,320
Outubro,Horizonte,1914
Maio,Aurora,1661
Junho,Progresso,748
Abril,Aurora,944
Marco,Horizonte,1195
Outubro,Aurora,1309
Maio,Progresso,62
Dezembro,Horizonte,708
Marco,Horizonte,1029
Fevereiro,Aurora,356
Junho,Litoral,242
Agosto,Litoral,539
Marco,Litoral,1888
Junho,Aurora,1793
Novembro,Aurora,995
Setembro,Aurora,499
Janeiro,Planalto,1685
Marco,Planalto,1444
Fevereiro,Progresso,1553
Dezembro,Progresso,1821
Agosto,Horizonte,1365
Setembro,Progresso,1300
Outubro,Progresso,1201
Junho,Planalto,1703
Marco,Litoral,983
Outubro,Progresso,933
Agosto,Progresso,900
Outubro,Progresso,410
Julho,Progresso,1259
Fevereiro,Planalto,1748
Novembro,Litoral,1711
Julho,Planalto,691
Janeiro,Planalto,1585
Agosto,Litoral,1777
Dezembro,Aurora,1476
Maio,Progresso,1851
Setembro,Progresso,757
Dezembro,Planalto,1341
Novembro,Horizonte,1198
Dezembro,Progresso,1820
Marco,Aurora,1943
Dezembro,Planalto,1552
Julho,Litoral,1391
Agosto,Aurora,117
Janeiro,Horizonte,112
Junho,Horizonte,1047
Novembro,Horizonte,562
Fevereiro,Litoral,451
Agosto,Aurora,913
Junho,Horizonte,621
Novembro,Horizonte,77
Novembro,Planalto,696
Dezembro,Litoral,1269
Marco,Horizonte,1825
Abril,Litoral,1631
Julho,Horizonte,611
Setembro,Progresso,500
Novembro,Progresso,1797
Outubro,Aurora,126
Fevereiro,Aurora,863
Setembro,Litoral,966
Junho,Litoral,518
Fevereiro,Planalto,615
Agosto,Litoral,1266
Abril,Aurora,1304
Novembro,Planalto,224
Agosto,Horizonte,457
Novembro,Aurora,1479
Julho,Horizonte,164
Julho,Aurora,129
Novembro,Progresso,363
Julho,Progresso,579
Fevereiro,Planalto,1670
Agosto,Litoral,642
Fevereiro,Planalto,523
Marco,Litoral,170
Outubro,Planalto,1644
Julho,Horizonte,1150
Julho,Planalto,1906
Dezembro,Litoral,90
Julho,Horizonte,523
Abril,Horizonte,234
Maio,Planalto,1675
Julho,Aurora,991
Agosto,Progresso,553
Marco,Progresso,1089
Junho,Planalto,1827
Dezembro,Aurora,1414
Setembro,Horizonte,968
Outubro,Horizonte,1849
Novembro,Litoral,1071
Dezembro,Litoral,352
Maio,Aurora,805
Abril,Planalto,68
Setembro,Planalto,344
Abril,Litoral,263
Marco,Progresso,1498
Julho,Aurora,1691
Maio,Planalto,636
Janeiro,Horizonte,580
Agosto,Horizonte,686
Novembro,Planalto,1122
Janeiro,Aurora,1261
Setembro,Progresso,1363
Janeiro,Progresso,1079
Abril,Planalto,789
Outubro,Aurora,1686
Abril,Progresso,1993
Novembro,Planalto,526
Setembro,Litoral,521
Janeiro,Litoral,1242
Outubro,Progresso,737
Setembro,Aurora,1413
Abril,Progresso,152
Julho,Aurora,1645
Setembro,Progresso,1545
Novembro,Horizonte,889
Julho,Litoral,913
Fevereiro,Litoral,159
Junho,Aurora,758
Junho,Progresso,672
Marco,Litoral,1656
Abril,Planalto,195
Junho,Progresso,890
Novembro,Aurora,1130
Junho,Aurora,1508
Janeiro,Planalto,876
Outubro,Horizonte,1370
Agosto,Litoral,1680
Setembro,Horizonte,140
Fevereiro,Aurora,677
Abril,Aurora,1461
Novembro,Progresso,798
Junho,Aurora,297
Fevereiro,Litoral,1827
Novembro,Litoral,353
Julho,Aurora,755
Junho,Horizonte,875
Agosto,Progresso,319
Julho,Aurora,91
Outubro,Progresso,1144
Janeiro,Planalto,730
Outubro,Planalto,724
Outubro,Planalto,1603
Maio,Planalto,946
Junho,Planalto,1245
Julho,Horizonte,736
Abril,Horizonte,683
Setembro,Horizonte,1502
Janeiro,Aurora,151
Marco,Planalto,1732
Outubro,Progresso,61
Fevereiro,Planalto,331
Fevereiro,Aurora,566
Janeiro,Aurora,514
Marco,Aurora,1709
Outubro,Horizonte,829
Maio,Progresso,1209
Junho,Planalto,1670
Agosto,Aurora,65
Abril,Planalto,188
Janeiro,Planalto,1416
Dezembro,Horizonte,60
Setembro,Planalto,1065
Marco,Litoral,1791
Agosto,Progresso,504
Abril,Litoral,1041
Novembro,Horizonte,1853
Marco,Planalto,1629
Marco,Progresso,1428
Abril,Progresso,1372
Abril,Planalto,970
Dezembro,Aurora,238
Julho,Planalto,595
Fevereiro,Litoral,1195
Agosto,Progresso,1632
Novembro,Planalto,1630
Fevereiro,Litoral,1859
Janeiro,Aurora,1606
Agosto,Aurora,624
Abril,Aurora,529
Junho,Aurora,420
Janeiro,Horizonte,1483
Marco,Horizonte,1666
Julho,Horizonte,117
Julho,Aurora,1812
Novembro,Aurora,1792
Agosto,Progresso,1192
Fevereiro,Planalto,212
Julho,Planalto,1561
Abril,Horizonte,330
Junho,Planalto,825
Abril,Horizonte,1784
Setembro,Planalto,77
Janeiro,Progresso,1413
Janeiro,Aurora,878
Maio,Litoral,1174
Maio,Progresso,508
Novembro,Planalto,931
Agosto,Litoral,520
Julho,Litoral,149
Novembro,Litoral,1691
Marco,Aurora,421
Agosto,Progresso,634
Abril,Horizonte,1213
Marco,Aurora,1895
Fevereiro,Aurora,1504
Setembro,Horizonte,1363
Dezembro,Litoral,1616
Julho,Litoral,762
Maio,Planalto,191
Setembro,Litoral,1023
Marco,Planalto,1126
Junho,Horizonte,741
Agosto,Litoral,934
Setembro,Aurora,679
Abril,Planalto,1242
Janeiro,Progresso,1367
Agosto,Aurora,450
Outubro,Litoral,275
Marco,Litoral,1631
Junho,Planalto,1216
Abril,Progresso,838
Junho,Progresso,925
Dezembro,Horizonte,305
Marco,Litoral,1211
Julho,Horizonte,643
Fevereiro,Planalto,1651
Maio,Litoral,957
Marco,Horizonte,205
Maio,Horizonte,695
Marco,Planalto,665
Setembro,Planalto,747
Agosto,Progresso,150
Fevereiro,Aurora,887
Agosto,Planalto,362
Agosto,Planalto,529
Outubro,Litoral,174
Marco,Progresso,1521
Outubro,Planalto,1967
Maio,Horizonte,909
Fevereiro,Horizonte,1813
Outubro,Progresso,1732
Junho,Progresso,1860
Fevereiro,Litoral,1385
Abril,Planalto,1598
Marco,Planalto,629
Janeiro,Horizonte,684
Agosto,Horizonte,1757
Agosto,Aurora,1841
Janeiro,Progresso,215
Dezembro,Progresso,551
Junho,Planalto,1699
Dezembro,Aurora,1386
Janeiro,Litoral,306
Setembro,Progresso,182
Janeiro,Planalto,1222
Marco,Planalto,1826
Setembro,Planalto,1122
Janeiro,Horizonte,506
Fevereiro,Planalto,1214
Abril,Aurora,519
Julho,Aurora,121
Agosto,Litoral,1944
Janeiro,Horizonte,1627
Janeiro,Aurora,471
Maio,Planalto,1688
Agosto,Litoral,905
Janeiro,Horizonte,1533
Marco,Aurora,1096
Junho,Progresso,610
Janeiro,Litoral,215
Marco,Litoral,1695
Dezembro,Horizonte,350
Janeiro,Litoral,1094
Abril,Horizonte,688
Setembro,Progresso,1868
Maio,Horizonte,1110
Marco,Litoral,1950
Outubro,Aurora,649
Julho,Litoral,1700
Junho,Litoral,1003
Novembro,Horizonte,1530
Setembro,Horizonte,1946
Abril,Litoral,1733
Abril,Aurora,1682
Setembro,Litoral,592
Fevereiro,Litoral,1533
Outubro,Planalto,966
Fevereiro,Aurora,1471
Setembro,Litoral,802
Julho,Progresso,1659
Maio,Aurora,1521
Maio,Aurora,206
Setembro,Aurora,1197
Outubro,Aurora,1492
Maio,Horizonte,725
Setembro,Aurora,271
Agosto,Horizonte,1202
Junho,Aurora,143
Maio,Progresso,325
Maio,Planalto,817
Maio,Horizonte,969
Janeiro,Planalto,762
Novembro,Horizonte,1871
Maio,Horizonte,1891
Marco,Aurora,1730
Junho,Litoral,561
Setembro,Aurora,560
Dezembro,Litoral,1223
Marco,Aurora,1020
Janeiro,Aurora,556
Agosto,Progresso,835
Dezembro,Progresso,870
Setembro,Progresso,537
Outubro,Planalto,338
Abril,Horizonte,508
Outubro,Horizonte,72
Maio,Aurora,1642
Marco,Horizonte,874
Agosto,Progresso,758
Marco,Progresso,1192
Abril,Litoral,998
Outubro,Litoral,190
Dezembro,Planalto,1850
Julho,Horizonte,1436
Fevereiro,Litoral,1623
Janeiro,Horizonte,539
Abril,Litoral,874
Agosto,Planalto,937
Janeiro,Progresso,1713
Outubro,Aurora,134
Marco,Aurora,348
Abril,Aurora,380
Abril,Aurora,1995
Marco,Progresso,105
Marco,Litoral,752
Julho,Planalto,1392
Agosto,Planalto,1436
Outubro,Aurora,1388
Abril,Aurora,1149
Novembro,Aurora,756
Novembro,Aurora,548
Agosto,Horizonte,73
Agosto,Litoral,696
Junho,Aurora,488
Janeiro,Litoral,261
Julho,Planalto,1158
Julho,Litoral,1169
Maio,Horizonte,1742
Junho,Planalto,895
Setembro,Aurora,869
Marco,Aurora,1498
Dezembro,Planalto,1847
Abril,Aurora,977
Setembro,Aurora,451
Outubro,Aurora,1070
Dezembro,Planalto,1622
Fevereiro,Horizonte,764
Setembro,Horizonte,1626
Maio,Litoral,245
Marco,Horizonte,1289
Agosto,Horizonte,553
Setembro,Aurora,729
Janeiro,Litoral,679
Maio,Horizonte,1406
Setembro,Litoral,296
Novembro,Planalto,567
Fevereiro,Horizonte,514
Janeiro,Aurora,1740
Agosto,Progresso,1099
Junho,Aurora,378
Fevereiro,Progresso,1044
Marco,Progresso,1769
Maio,Planalto,1673
Janeiro,Horizonte,1619
Fevereiro,Progresso,1741
Novembro,Progresso,788
Dezembro,Progresso,1397
Janeiro,Litoral,1544
Novembro,Horizonte,871
Julho,Progresso,316
Julho,Horizonte,486
Outubro,Litoral,657
Maio,Aurora,1534
Outubro,Aurora,240
Junho,Progresso,95
Marco,Litoral,826
Novembro,Aurora,518
Fevereiro,Planalto,127
Outubro,Planalto,1908
Setembro,Planalto,1348
Fevereiro,Progresso,1684
Janeiro,Progresso,1318
Setembro,Aurora,1209
Agosto,Progresso,718
Agosto,Aurora,177
Julho,Progresso,1543
Setembro,Litoral,1576
Novembro,Horizonte,1419
Marco,Planalto,1596
Agosto,Planalto,635
Janeiro,Litoral,1167
Janeiro,Progresso,424
Novembro,Aurora,460
Junho,Horizonte,958
Dezembro,Aurora,850
Agosto,Horizonte,1668
Agosto,Aurora,588
Outubro,Horizonte,1949
Janeiro,Litoral,1329
Novembro,Litoral,1943
Janeiro,Litoral,1742
Setembro,Progresso,443
Setembro,Horizonte,1647
Julho,Aurora,151
Janeiro,Progresso,1292
Outubro,Horizonte,1232
Fevereiro,Progresso,1425
Agosto,Planalto,452
Agosto,Progresso,65
Novembro,Planalto,1245
Maio,Progresso,115
Fevereiro,Aurora,530
Marco,Planalto,429
Maio,Planalto,987
Marco,Planalto,1921
Outubro,Litoral,823
Janeiro,Horizonte,1084
Junho,Horizonte,268
Maio,Progresso,622
Marco,Horizonte,1893
Setembro,Progresso,1301
Outubro,Planalto,514
Agosto,Horizonte,1499
Julho,Progresso,864
Dezembro,Planalto,1536
Novembro,Litoral,1918
Fevereiro,Aurora,1157
Outubro,Horizonte,1354
Maio,Planalto,1313
Maio,Aurora,475
Junho,Aurora,178
Junho,Progresso,1347
Marco,Litoral,203
Novembro,Progresso,1363
Abril,Litoral,1922
Janeiro,Aurora,1462
Novembro,Aurora,1468
Janeiro,Horizonte,734
Maio,Aurora,496
Dezembro,Progresso,176
Abril,Progresso,1473
Julho,Aurora,640
Julho,Aurora,1810
Abril,Litoral,1544
Outubro,Aurora,1717
Fevereiro,Aurora,536
Outubro,Progresso,1124
Abril,Progresso,1381
Agosto,Progresso,1316
Fevereiro,Horizonte,783
Maio,Litoral,1108
Julho,Litoral,203
Outubro,Aurora,1023
Junho,Aurora,1196
Setembro,Planalto,628
Fevereiro,Progresso,164
Abril,Litoral,511
Julho,Planalto,1582
Dezembro,Horizonte,147
Agosto,Horizonte,1598
Maio,Progresso,168
Maio,Litoral,111
Abril,Planalto,802
Setembro,Aurora,1427
Dezembro,Progresso,1425
Outubro,Progresso,61
Abril,Progresso,327
Marco,Aurora,1875
Setembro,Progresso,899
Julho,Planalto,920
Setembro,Aurora,1248
Abril,Horizonte,207
Marco,Horizonte,745
Outubro,Progresso,1347
Agosto,Aurora,263
Abril,Planalto,1139
Outubro,Litoral,1987
Marco,Planalto,1565
Dezembro,Aurora,402
Abril,Aurora,1014
Fevereiro,Planalto,706
Dezembro,Aurora,1022
Novembro,Progresso,305
Abril,Progresso,923
Julho,Progresso,1164
Marco,Horizonte,430
Janeiro,Aurora,527
Outubro,Progresso,1790
Agosto,Aurora,1030
Junho,Litoral,1166
Marco,Progresso,453
Agosto,Litoral,1779
Junho,Litoral,1857
Janeiro,Litoral,181
Setembro,Horizonte,574
Novembro,Horizonte,1311
Setembro,Planalto,1082
Setembro,Horizonte,816
Dezembro,Horizonte,1556
Junho,Horizonte,1481
Junho,Litoral,439
Abril,Litoral,1205
Agosto,Litoral,1922
Setembro,Litoral,1889
Dezembro,Aurora,410
Julho,Planalto,570
Julho,Litoral,1509
Fevereiro,Planalto,740
Fevereiro,Horizonte,1921
Dezembro,Planalto,1047
Outubro,Horizonte,479
Novembro,Litoral,743
Fevereiro,Horizonte,1829
Abril,Litoral,1226
Setembro,Litoral,237
Maio,Planalto,111
Fevereiro,Progresso,1218
Abril,Litoral,1431
Julho,Progresso,1126
Maio,Litoral,937
Novembro,Litoral,145
Agosto,Planalto,677
Janeiro,Aurora,1180
Maio,Litoral,1971
Abril,Aurora,353
Marco,Horizonte,1009
Julho,Progresso,1283
Outubro,Horizonte,758
Novembro,Litoral,1757
Janeiro,Planalto,1124
Junho,Horizonte,735
Agosto,Aurora,159
Fevereiro,Horizonte,1166
Junho,Litoral,813
Novembro,Aurora,1349
Janeiro,Planalto,172
Junho,Progresso,513
Junho,Aurora,892
Maio,Horizonte,1295
Julho,Planalto,226
Maio,Aurora,733
Agosto,Planalto,240
Fevereiro,Horizonte,1673
Junho,Horizonte,1618
Maio,Planalto,267
Outubro,Horizonte,1175
Fevereiro,Aurora,460
Novembro,Planalto,662
Julho,Progresso,1438
Abril,Litoral,1126
Junho,Litoral,439
Maio,Planalto,1820
Abril,Horizonte,821
Fevereiro,Aurora,177
Julho,Progresso,404
Maio,Aurora,1563
Marco,Horizonte,1859
Junho,Progresso,859
Agosto,Litoral,1444
Novembro,Aurora,268
Outubro,Aurora,1579
Outubro,Litoral,906
Dezembro,Aurora,444
Fevereiro,Litoral,1755
Novembro,Planalto,193
Outubro,Litoral,1175
Dezembro,Litoral,1818
Abril,Planalto,1256
Marco,Planalto,1452
Julho,Horizonte,486
Outubro,Horizonte,1105
Agosto,Progresso,1889
Agosto,Litoral,1466
Abril,Progresso,296
Outubro,Planalto,614
Fevereiro,Litoral,201
Junho,Litoral,651
Marco,Litoral,368
Agosto,Planalto,1330
Marco,Aurora,527
Fevereiro,Progresso,1591
Setembro,Horizonte,762
Setembro,Horizonte,571
Setembro,Aurora,453
Marco,Litoral,1135
Fevereiro,Horizonte,283
Abril,Planalto,893
Fevereiro,Litoral,1402
Agosto,Planalto,1620
Outubro,Progresso,1117
Janeiro,Litoral,1730
Fevereiro,Planalto,752
Junho,Aurora,734
Setembro,Aurora,1309
Outubro,Horizonte,114
Dezembro,Progresso,1273
Maio,Litoral,1864
Maio,Progresso,1234
Marco,Progresso,233
Agosto,Progresso,1265
Dezembro,Litoral,1940
Junho,Progresso,639
Outubro,Horizonte,446
Dezembro,Aurora,461
Fevereiro,Litoral,874
Dezembro,Horizonte,1394
Dezembro,Horizonte,1254
Maio,Planalto,1496
Abril,Horizonte,850
Novembro,Progresso,188
Outubro,Aurora,1795
Setembro,Progresso,1044
Abril,Progresso,1074
Agosto,Horizonte,1833
Janeiro,Litoral,1697
Maio,Litoral,704
Setembro,Aurora,204
Marco,Planalto,921
Novembro,Progresso,370
Junho,Litoral,80
Novembro,Horizonte,431
Outubro,Progresso,683
Junho,Progresso,984
Novembro,Planalto,1063
Junho,Progresso,1104
Abril,Planalto,1658
Julho,Litoral,158
Marco,Litoral,484
Junho,Progresso,82
Outubro,Progresso,1587
Maio,Planalto,1092
Marco,Horizonte,417
Fevereiro,Progresso,522
Dezembro,Planalto,1969
Janeiro,Aurora,1008
Agosto,Planalto,1169
Janeiro,Progresso,656
Maio,Progresso,730
Maio,Aurora,1888
Janeiro,Litoral,337
Setembro,Litoral,1449
Maio,Aurora,1092
Setembro,Progresso,759
Novembro,Planalto,1303
Junho,Horizonte,849
Julho,Aurora,1161
Julho,Aurora,1769
Fevereiro,Planalto,955
Maio,Horizonte,1316
Fevereiro,Horizonte,895
Abril,Progresso,1081
Dezembro,Aurora,1095
Marco,Planalto,168
Dezembro,Litoral,114
Novembro,Litoral,778
Junho,Litoral,238
Novembro,Planalto,52
Maio,Litoral,235
Janeiro,Progresso,662
Fevereiro,Horizonte,1840
Julho,Litoral,1327
Setembro,Planalto,1239
Janeiro,Planalto,259
Abril,Litoral,1771
Novembro,Horizonte,588
Marco,Horizonte,1989
Dezembro,Progresso,372
Dezembro,Progresso,56
Novembro,Litoral,1822
Maio,Progresso,556
Maio,Litoral,1788
Dezembro,Progresso,160
Outubro,Progresso,1389
Outubro,Planalto,375
Novembro,Aurora,1683
Fevereiro,Litoral,1307
Maio,Litoral,242
Abril,Litoral,1696
Janeiro,Planalto,445
Dezembro,Progresso,1183
Janeiro,Litoral,992
Janeiro,Litoral,1792
Agosto,Progresso,162
Marco,Horizonte,905
Setembro,Litoral,868
Outubro,Litoral,1927
