Mes,Subestacao,Consumo(kWh)
Dezembro,Aurora,1698
Fevereiro,Planalto,182
Fevereiro,Litoral,1656
Junho,Litoral,132
Setembro,Litoral,106
Janeiro,Litoral,425
Setembro,Progresso,398
Setembro,Litoral,320
Setembro,Planalto,1556
Maio,Progresso,160
Setembro,Litoral,918
Novembro,Aurora,936
Abril,Horizonte,125
Fevereiro,Horizonte,1231
Junho,Horizonte,1605
Abril,Progresso,1716
Junho,Litoral,378
Marco,Progresso,171
Junho,Planalto,90
Fevereiro,Aurora,1240
Fevereiro,Aurora,971
Setembro,Horizonte,691
Julho,Horizonte,1096
Marco,Horizonte,328
Novembro,Litoral,812
Janeiro,Planalto,518
Agosto,Planalto,1473
Junho,Planalto,58
Julho,Planalto,62
Setembro,Horizonte,973
Maio,Aurora,972
Janeiro,Horizonte,1892
Dezembro,Planalto,1905
Outubro,Horizonte,1125
Julho,Planalto,1282
Maio,Progresso,1623
Marco,Aurora,1685
Dezembro,Progresso,1778
Setembro,Litoral,1475
Janeiro,Horizonte,1264
Janeiro,Litoral,1124
Janeiro,Horizonte,1466
Marco,Progresso,702
Dezembro,Planalto,1753
Junho,Planalto,1896
Outubro,Horizonte,670
Novembro,Planalto,1792
Marco,Progresso,1373
Agosto,Planalto,1695
Outubro,Progresso,245
Fevereiro,Litoral,466
Setembro,Progresso,713
Marco,Aurora,1493
Maio,Aurora,1828
Outubro,Aurora,1713
Agosto,Horizonte,1690
Fevereiro,Horizonte,1595
Junho,Horizonte,1429
Dezembro,Progresso,197
Maio,Horizonte,1050
Outubro,Litoral,1438
Setembro,Aurora,413
Dezembro,Progresso,1725
Maio,Aurora,1775
Fevereiro,Horizonte,451
Maio,Progresso,655
Dezembro,Planalto,1565
Abril,Litoral,278
Novembro,Horizonte,1648
Julho,Horizonte,1925
Junho,Litoral,586
Fevereiro,Litoral,317
Dezembro,Planalto,1478
Novembro,Horizonte,1866
Novembro,Horizonte,1084
Maio,Aurora,1393
Julho,Progresso,1786
Novembro,Progresso,175
Julho,Aurora,355
Maio,Progresso,1775
Dezembro,Litoral,1584
Setembro,Progresso,1162
Abril,Progresso,1428
Novembro,Aurora,677
Marco,Planalto,1425
Abril,Progresso,738
Maio,Progresso,1087
Junho,Planalto,1330
Marco,Aurora,1282
Fevereiro,Planalto,330
Abril,Aurora,492
Maio,Litoral,1913
Abril,Aurora,886
Novembro,Litoral,438
Dezembro,Litoral,666
Marco,Aurora,1556
Agosto,Horizonte,196
Outubro,Aurora,1352
Abril,Progresso,570
Fevereiro,Progresso,679
Fevereiro,Horizonte,1679
Janeiro,Litoral,483
Abril,Horizonte,193
Outubro,Progresso,338
Setembro,Horizonte,1459
Novembro,Aurora,63
Julho,Horizonte,306
Dezembro,Litoral,1419
Outubro,Aurora,1771
Julho,Planalto,1418
Julho,Progresso,1473
Agosto,Progresso,1280
Janeiro,Horizonte,907
Outubro,Aurora,992
Outubro,Planalto,1245
Agosto,Aurora,513
Abril,Progresso,319
Abril,Aurora,1294
Abril,Planalto,1225
Junho,Horizonte,672
Julho,Litoral,1256
Junho,Aurora,1472
Janeiro,Litoral,1924
Dezembro,Progresso,121
Agosto,Horizonte,1491
Outubro,Horizonte,1971
Novembro,Aurora,1356
Julho,Horizonte,123
Junho,Aurora,404
Junho,Aurora,1800
Maio,Litoral,546
Junho,Horizonte,1401
Dezembro,Aurora,1037
Setembro,Litoral,1608
Outubro,Planalto,629
Setembro,Litoral,959
Outubro,Litoral,1520
Agosto,Aurora,422
Outubro,Progresso,411
Setembro,Progresso,142
Outubro,Progresso,1394
Agosto,Litoral,373
Agosto,Aurora,433
Janeiro,Horizonte,624
Outubro,Litoral,785
Novembro,Litoral,786
Maio,Aurora,1954
Abril,Planalto,395
Fevereiro,Litoral,1922
Agosto,Planalto,1176
Marco,Planalto,1288
Abril,Progresso,1265
Dezembro,Aurora,1745
Julho,Planalto,1957
Outubro,Aurora,768
Setembro,Progresso,830
Fevereiro,Aurora,1069
Marco,Litoral,1267
Abril,Planalto,1453
Outubro,Aurora,1476
Janeiro,Horizonte,713
Julho,Aurora,1822
Fevereiro,Planalto,649
Maio,Progresso,60
Janeiro,Progresso,236
Marco,Planalto,775
Dezembro,Litoral,1088
Fevereiro,Litoral,827
Janeiro,Progresso,1370
Julho,Progresso,460
Maio,Planalto,1005
Janeiro,Litoral,634
Junho,Progresso,1125
Maio,Litoral,1713
Marco,Progresso,1101
Dezembro,Aurora,626
Julho,Horizonte,1090
Novembro,Aurora,1424
Outubro,Progresso,1501
Setembro,Horizonte,1723
Setembro,Horizonte,1904
Setembro,Progresso,1302
Fevereiro,Progresso,1839
Marco,Litoral,1038
Julho,Progresso,1283
Maio,Planalto,1504
Fevereiro,Progresso,1367
Marco,Planalto,792
Outubro,Progresso,1826
Junho,Litoral,1655
Julho,Planalto,1177
Setembro,Aurora,253
Janeiro,Planalto,1126
Novembro,Litoral,1023
Julho,Planalto,989
Agosto,Progresso,1448
Dezembro,Progresso,1915
Marco,Litoral,1127
Abril,Horizonte,1349
Outubro,Progresso,1408
Junho,Aurora,1104
Outubro,Litoral,1208
Julho,Planalto,1131
Abril,Planalto,154
Agosto,Aurora,1339
Maio,Progresso,1595
Janeiro,Litoral,1569
Abril,Aurora,302
Marco,Progresso,344
Setembro,Litoral,717
Agosto,Planalto,1231
Janeiro,Litoral,598
Novembro,Horizonte,680
Junho,Litoral,1140
Setembro,Horizonte,1827
Julho,Litoral,348
Abril,Horizonte,1536
Janeiro,Planalto,1798
Dezembro,Progresso,1893
Fevereiro,Horizonte,150
Dezembro,Horizonte,1129
Maio,Planalto,381
Dezembro,Horizonte,885
Novembro,Aurora,1824
Maio,Planalto,442
Agosto,Aurora,1816
Junho,Planalto,923
Agosto,Horizonte,430
Fevereiro,Aurora,141
Marco,Horizonte,1864
Junho,Planalto,496
Dezembro,Horizonte,158
Outubro,Aurora,366
Marco,Aurora,1241
Junho,Horizonte,1885
Junho,Litoral,1993
Fevereiro,Planalto,1508
Julho,Planalto,491
Dezembro,Horizonte,267
Fevereiro,Litoral,1295
Junho,Aurora,722
Janeiro,Progresso,1601
Marco,Progresso,327
Fevereiro,Horizonte,1058
Julho,Litoral,618
Abril,Litoral,1647
Agosto,Planalto,1059
Junho,Aurora,924
Dezembro,Litoral,515
Outubro,Progresso,888
Abril,Aurora,803
Maio,Aurora,1675
Setembro,Horizonte,1657
Julho,Litoral,887
Outubro,Horizonte,79
Setembro,Litoral,408
Julho,Planalto,1992
Dezembro,Horizonte,1361
Janeiro,Horizonte,135
Dezembro,Progresso,1307
Agosto,Horizonte,796
Abril,Litoral,362
Marco,Progresso,414
Julho,Horizonte,1850
Dezembro,Horizonte,1872
Marco,Planalto,1912
Agosto,Horizonte,954
Junho,Aurora,1342
Maio,Progresso,747
Abril,Aurora,180
Agosto,Progresso,852
Agosto,Planalto,838
Dezembro,Horizonte,1905
Janeiro,Horizonte,400
Setembro,Horizonte,229
Maio,Progresso,1875
Abril,Horizonte,1553
Junho,Aurora,1962
Junho,Horizonte,1236
Fevereiro,Planalto,1856
Agosto,Aurora,1961
Julho,Horizonte,1169
Janeiro,Horizonte,823
Maio,Litoral,559
Dezembro,Progresso,414
Junho,Aurora,1030
Abril,Litoral,402
Fevereiro,Planalto,849
Abril,Progresso,1509
Janeiro,Aurora,1156
Julho,Horizonte,1298
Fevereiro,Aurora,461
Fevereiro,Horizonte,784
Setembro,Progresso,1030
Maio,Horizonte,167
Fevereiro,Planalto,531
Novembro,Horizonte,241
Setembro,Planalto,640
Setembro,Progresso,639
Janeiro,Progresso,708
Novembro,Aurora,156
Marco,Planalto,431
Abril,Planalto,832
Julho,Litoral,439
Outubro,Litoral,293
Abril,Litoral,634
Fevereiro,Horizonte,918
Julho,Litoral,517
Junho,Planalto,915
Marco,Horizonte,983
Junho,Progresso,1611
Novembro,Aurora,1283
Junho,Litoral,653
Dezembro,Progresso,1710
Maio,Planalto,1064
Abril,Aurora,1146
Outubro,Progresso,1708
Dezembro,Aurora,1382
Janeiro,Litoral,1769
Outubro,Planalto,1772
Junho,Aurora,1783
Fevereiro,Progresso,1663
Marco,Litoral,909
Agosto,Litoral,1259
Outubro,Progresso,1929
Junho,Progresso,1326
Marco,Aurora,62
Julho,Horizonte,348
Abril,Litoral,1149
Setembro,Aurora,1124
Maio,Progresso,836
Marco,Aurora,198
Fevereiro,Progresso,1804
Novembro,Planalto,171
Fevereiro,Progresso,1284
Marco,Progresso,1353
Fevereiro,Progresso,587
Abril,Horizonte,1758
Fevereiro,Progresso,1229
Outubro,Litoral,1311
Setembro,Litoral,425
Fevereiro,Aurora,131
Setembro,Horizonte,541
Junho,Aurora,405
Janeiro,Litoral,974
Abril,Litoral,1346
Janeiro,Planalto,1653
Junho,Progresso,1117
Abril,Litoral,1054
Marco,Aurora,1646
Marco,Aurora,172
Setembro,Progresso,1422
Junho,Progresso,757
Setembro,Planalto,379
Maio,Horizonte,1482
Fevereiro,Aurora,1040
Agosto,Progresso,372
Maio,Aurora,1184
Fevereiro,Progresso,819
Abril,Litoral,1162
Setembro,Aurora,482
Abril,Litoral,759
Dezembro,Aurora,843
Dezembro,Horizonte,761
Dezembro,Planalto,1172
Abril,Litoral,588
Fevereiro,Progresso,650
Dezembro,Horizonte,1219
Junho,Aurora,1767
Novembro,Litoral,306
Fevereiro,Aurora,1262
Dezembro,Aurora,1313
Julho,Aurora,920
Marco,Planalto,948
Marco,Planalto,1576
Maio,Progresso,1781
Marco,Litoral,858
Fevereiro,Horizonte,726
Outubro,Horizonte,1892
Setembro,Horizonte,320
Fevereiro,Aurora,1593
Novembro,Planalto,599
Fevereiro,Litoral,1187
Agosto,Aurora,1412
Setembro,Planalto,617
Julho,Planalto,1035
Marco,Litoral,408
Setembro,Litoral,1723
Marco,Litoral,1687
Maio,Aurora,1407
Setembro,Progresso,1762
Dezembro,Litoral,1242
Marco,Progresso,1412
Julho,Aurora,847
Dezembro,Progresso,1334
Janeiro,Horizonte,936
Abril,Progresso,1808
Abril,Litoral,1272
Julho,Aurora,260
Agosto,Litoral,336
Janeiro,Horizonte,1765
Maio,Litoral,1835
Julho,Litoral,792
Dezembro,Litoral,1545
Abril,Planalto,1555
Abril,Horizonte,1096
Abril,Litoral,1633
Dezembro,Litoral,1182
Junho,Litoral,345
Julho,Aurora,55
Fevereiro,Planalto,599
Maio,Aurora,730
Abril,Planalto,1941
Marco,Litoral,844
Julho,Horizonte,252
Novembro,Progresso,374
Dezembro,Progresso,874
Junho,Litoral,1858
Julho,Aurora,293
Maio,Horizonte,376
Junho,Planalto,1036
Maio,Litoral,1120
Julho,Horizonte,810
Fevereiro,Horizonte,1664
Novembro,Planalto,1695
Maio,Horizonte,1086
Junho,Aurora,956
Junho,Aurora,1453
Maio,Aurora,414
Outubro,Horizonte,1675
Julho,Aurora,1415
Outubro,Planalto,1933
Agosto,Horizonte,1865
Julho,Progresso,1294
Maio,Horizonte,122
Janeiro,Planalto,1819
Maio,Progresso,1845
Outubro,Horizonte,1698
Fevereiro,Aurora,1119
Maio,Litoral,1577
Maio,Litoral,323
Fevereiro,Aurora,1628
Maio,Litoral,257
Abril,Litoral,1934
Janeiro,Aurora,1688
Marco,Aurora,173
Janeiro,Horizonte,1083
Dezembro,Horizonte,1402
Novembro,Aurora,1260
Maio,Planalto,592
Abril,Litoral,1741
Julho,Horizonte,109
Maio,Litoral,1834
Outubro,Progresso,948
Abril,Aurora,935
Fevereiro,Planalto,831
Abril,Progresso,491
Dezembro,Progresso,1290
Fevereiro,Progresso,960
Agosto,Aurora,1075
Marco,Horizonte,1609
Setembro,Aurora,1791
Abril,Horizonte,881
Junho,Progresso,1057
Outubro,Progresso,1784
Maio,Planalto,1429
Outubro,Horizonte,675
Janeiro,Progresso,1865
Setembro,Litoral,1740
Janeiro,Planalto,1238
Agosto,Aurora,1047
Setembro,Planalto,783
Setembro,Litoral,140
Janeiro,Horizonte,216
Fevereiro,Aurora,1008
Dezembro,Aurora,256
Janeiro,Horizonte,1355
Outubro,Planalto,1138
Fevereiro,Progresso,1961
Outubro,Planalto,565
Dezembro,Litoral,1230
Agosto,Progresso,1834
Maio,Planalto,1842
Dezembro,Horizonte,796
Novembro,Litoral,355
Julho,Litoral,1951
Fevereiro,Litoral,444
Agosto,Progresso,1147
Novembro,Aurora,236
Junho,Progresso,1647
Agosto,Planalto,1410
Janeiro,Aurora,1749
Janeiro,Planalto,1641
Dezembro,Aurora,672
Julho,Progresso,779
Agosto,Litoral,289
Marco,Horizonte,582
Maio,Litoral,190
Dezembro,Progresso,1338
Janeiro,Aurora,188
Julho,Litoral,508
Maio,Progresso,119
Agosto,Planalto,434
Agosto,Horizonte,679
Setembro,Litoral,247
Julho,Aurora,254
Novembro,Planalto,1799
Janeiro,Progresso,617
Marco,Horizonte,1872
Agosto,Aurora,1031
Marco,Progresso,854
Agosto,Progresso,1760
Janeiro,Litoral,908
Maio,Litoral,931
Abril,Aurora,1023
Maio,Progresso,689
Agosto,Litoral,1504
Outubro,Horizonte,1963
Abril,Horizonte,374
Novembro,Progresso,491
Abril,Litoral,853
Marco,Aurora,337
Julho,Aurora,275
Marco,Aurora,1137
Dezembro,Horizonte,1016
Marco,Litoral,987
Novembro,Litoral,609
Outubro,Horizonte,763
Maio,Aurora,547
Maio,Aurora,898
Junho,Progresso,975
Agosto,Planalto,1990
Outubro,Litoral,109
Junho,Litoral,1470
Dezembro,Litoral,306
Janeiro,Planalto,626
Agosto,Progresso,288
Agosto,Planalto,1874
Setembro,Aurora,87
Setembro,Aurora,74
Fevereiro,Litoral,459
Fevereiro,Horizonte,510
Marco,Litoral,1644
Janeiro,Horizonte,1037
Abril,Planalto,1490
Abril,Aurora,406
Setembro,Horizonte,432
Setembro,Planalto,1882
Setembro,Aurora,1231
Outubro,Horizonte,618
Julho,Litoral,1506
Fevereiro,Litoral,1121
Outubro,Litoral,1401
Maio,Planalto,482
Abril,Litoral,1504
Dezembro,Progresso,105
Novembro,Aurora,626
Agosto,Planalto,317
Fevereiro,Litoral,118
Junho,Aurora,1801
Maio,Horizonte,951
Dezembro,Litoral,1674
Fevereiro,Aurora,1522
Novembro,Progresso,842
Outubro,Horizonte,306
Janeiro,Progresso,721
Agosto,Aurora,539
Fevereiro,Progresso,795
Julho,Aurora,1716
Setembro,Aurora,98
Setembro,Progresso,1732
Agosto,Aurora,365
Novembro,Litoral,462
Dezembro,Aurora,483
Outubro,Planalto,1075
Setembro,Aurora,1914
Fevereiro,Planalto,1218
Junho,Aurora,1439
Abril,Aurora,469
Abril,Progresso,1646
Maio,Litoral,1858
Dezembro,Litoral,1634
Marco,Horizonte,893
Janeiro,Progresso,1517
Agosto,Progresso,965
Maio,Litoral,483
Marco,Progresso,692
Outubro,Litoral,1628
Julho,Progresso,106
Julho,Aurora,1635
Janeiro,Litoral,1013
Dezembro,Litoral,1026
Setembro,Planalto,1251
Fevereiro,Progresso,1366
Maio,Progresso,95
Maio,Litoral,1243
Agosto,Aurora,1344
Agosto,Aurora,466
Julho,Aurora,897
Julho,Progresso,188
Dezembro,Planalto,296
Novembro,Litoral,1221
Junho,Horizonte,279
Junho,Planalto,841
Novembro,Horizonte,686
Setembro,Planalto,1777
Junho,Aurora,423
Dezembro,Progresso,1153
Fevereiro,Horizonte,1679
Fevereiro,Planalto,787
Maio,Progresso,1138
Abril,Horizonte,137
Novembro,Litoral,1161
Fevereiro,Planalto,762
Marco,Litoral,1799
Julho,Aurora,1277
Agosto,Litoral,1986
Dezembro,Litoral,1455
Junho,Planalto,650
Novembro,Aurora,1549
Maio,Litoral,1646
Janeiro,Progresso,1856
Agosto,Horizonte,1679
Marco,Litoral,1892
Junho,Aurora,588
Marco,Litoral,263
Julho,Horizonte,123
Julho,Aurora,110
Dezembro,Planalto,747
Setembro,Aurora,1616
Maio,Planalto,1292
Agosto,Aurora,61
Outubro,Horizonte,863
Outubro,Horizonte,1488
Agosto,Aurora,81
Janeiro,Litoral,1233
Dezembro,Horizonte,1050
Maio,Planalto,286
Marco,Planalto,1812
Janeiro,Progresso,1254
Abril,Planalto,1902
Agosto,Progresso,607
Marco,Aurora,1414
Outubro,Aurora,1531
Fevereiro,Aurora,1153
Novembro,Litoral,696
Setembro,Litoral,1845
Outubro,Progresso,1036
Maio,Planalto,869
Julho,Planalto,1832
Novembro,Aurora,522
Novembro,Horizonte,1744
Fevereiro,Litoral,1788
Setembro,Litoral,161
Setembro,Aurora,1365
Abril,Litoral,1895
Abril,Aurora,1704
Junho,Progresso,432
Outubro,Planalto,66
Outubro,Horizonte,542
Outubro,Planalto,1404
Junho,Planalto,975
Dezembro,Progresso,1812
Janeiro,Litoral,1946
Setembro,Horizonte,1559
Fevereiro,Litoral,1479
Maio,Planalto,166
Setembro,Aurora,1628
Abril,Planalto,929
Novembro,Litoral,164
Marco,Planalto,1868
Julho,Aurora,1622
Junho,Progresso,863
Agosto,Litoral,1698
Marco,Planalto,1620
Maio,Litoral,693
Outubro,Progresso,1409
Abril,Planalto,385
Abril,Planalto,971
Abril,Litoral,1962
Outubro,Litoral,1813
Agosto,Aurora,196
Junho,Progresso,171
Marco,Aurora,130
Outubro,Planalto,734
Maio,Litoral,1739
Junho,Planalto,711
Maio,Planalto,424
Junho,Horizonte,1643
Agosto,Horizonte,112
Julho,Planalto,553
Maio,Litoral,717
Outubro,Planalto,498
Junho,Horizonte,1501
Abril,Litoral,917
Dezembro,Planalto,1500
Setembro,Progresso,1494
Abril,Progresso,1395
Janeiro,Planalto,1986
Julho,Litoral,729
Julho,Planalto,1239
Abril,Planalto,1670
Marco,Horizonte,1722
Agosto,Progresso,510
Maio,Horizonte,508
Outubro,Horizonte,1262
Julho,Planalto,513
Abril,Horizonte,961
Abril,Progresso,428
Agosto,Horizonte,1075
Agosto,Progresso,1691
Fevereiro,Horizonte,413
Fevereiro,Progresso,121
Marco,Horizonte,1500
Dezembro,Horizonte,687
Dezembro,Litoral,1243
Marco,Progresso,1278
Janeiro,Progresso,1898
Marco,Progresso,386
Junho,Aurora,1545
Agosto,Horizonte,244
Dezembro,Progresso,1743
Outubro,Aurora,1061
Junho,Litoral,702
Maio,Progresso,1348
Abril,Progresso,56
Marco,Aurora,954
Abril,Horizonte,1028
Julho,Litoral,615
Janeiro,Progresso,665
Julho,Horizonte,1927
Janeiro,Litoral,1923
Fevereiro,Planalto,622
Abril,Planalto,648
Janeiro,Litoral,819
Novembro,Aurora,1251
Dezembro,Litoral,291
Novembro,Litoral,1276
Novembro,Aurora,1616
Setembro,Aurora,1874
Dezembro,Horizonte,1535
Junho,Horizonte,1153
Janeiro,Aurora,1596
Janeiro,Planalto,1490
Junho,Planalto,815
Abril,Litoral,433
Abril,Progresso,440
Novembro,Litoral,945
Junho,Litoral,1872
Dezembro,Progresso,737
Novembro,Aurora,1199
Julho,Planalto,1567
Setembro,Litoral,96
Outubro,Progresso,1791
Maio,Horizonte,1549
Setembro,Litoral,668
Abril,Planalto,513
Outubro,Aurora,1860
Fevereiro,Litoral,1922
Marco,Litoral,172
Novembro,Progresso,1547
Janeiro,Horizonte,183
Junho,Horizonte,1692
Junho,Aurora,1890
Janeiro,Planalto,890
Novembro,Aurora,1635
Marco,Litoral,898
Maio,Litoral,656
Marco,Horizonte,1853
Outubro,Planalto,72
Marco,Progresso,615
Outubro,Planalto,1959
Marco,Litoral,815
Maio,Progresso,1014
Maio,Planalto,284
Abril,Planalto,1045
Janeiro,Progresso,1132
Maio,Litoral,1237
Outubro,Planalto,1844
Maio,Progresso,875
Abril,Litoral,265
Junho,Progresso,1256
Outubro,Progresso,1642
Abril,Planalto,706
Julho,Litoral,984
Julho,Planalto,1163
Fevereiro,Aurora,360
Marco,Aurora,606
Janeiro,Litoral,1021
Agosto,Progresso,306
Setembro,Planalto,582
Abril,Planalto,1606
Junho,Litoral,101
Setembro,Litoral,1411
Junho,Aurora,1244
Dezembro,Horizonte,1140
Dezembro,Litoral,1698
Dezembro,Horizonte,349
Setembro,Litoral,721
Abril,Progresso,827
Agosto,Progresso,881
Setembro,Aurora,281
Abril,Aurora,1024
Maio,Horizonte,1910
Agosto,Litoral,1141
Dezembro,Planalto,1579
Outubro,Aurora,77
Junho,Planalto,1701
Dezembro,Planalto,1124
Julho,Litoral,1766
Marco,Horizonte,1333
Julho,Litoral,640
Dezembro,Aurora,834
Agosto,Planalto,669
Outubro,Litoral,635
Junho,Litoral,1760
Outubro,Litoral,1051
Setembro,Aurora,233
Junho,Horizonte,1096
Dezembro,Litoral,1859
Setembro,Aurora,178
Abril,Planalto,340
Agosto,Progresso,1905
Novembro,Aurora,550
Abril,Progresso,235
Fevereiro,Litoral,528
Outubro,Litoral,1644
Novembro,Aurora,541
Setembro,Progresso,562
Maio,Litoral,1716
Abril,Planalto,1140
Fevereiro,Horizonte,1878
Janeiro,Horizonte,516
Novembro,Litoral,334
Julho,Progresso,650
Junho,Litoral,1490
Fevereiro,Progresso,1173
Agosto,Planalto,238
Novembro,Progresso,1038
Abril,Litoral,939
Agosto,Planalto,1931
Julho,Aurora,437
Maio,Horizonte,290
Outubro,Litoral,1855
Outubro,Litoral,1804
Dezembro,Litoral,466
Agosto,Planalto,1991
Setembro,Aurora,225
Maio,Progresso,436
Outubro,Aurora,1544
Maio,Planalto,902
Fevereiro,Litoral,1306
Maio,Horizonte,712
Marco,Litoral,501
Julho,Progresso,326
Outubro,Horizonte,1302
Maio,Litoral,1244
Agosto,Horizonte,1808
Janeiro,Aurora,262
Marco,Planalto,1355
Marco,Litoral,90
Setembro,Progresso,1195
Maio,Aurora,1300
Dezembro,Litoral,343
Setembro,Aurora,649
Setembro,Progresso,1340
Janeiro,Litoral,590
Fevereiro,Progresso,1832
Maio,Horizonte,1901
Abril,Progresso,500
Outubro,Horizonte,1522
Setembro,Litoral,1829
Julho,Horizonte,1134
Junho,Litoral,1575
Julho,Litoral,1220
Janeiro,Planalto,1759
Janeiro,Litoral,839
Agosto,Horizonte,383
Fevereiro,Planalto,1954
Dezembro,Planalto,940
Outubro,Litoral,1215
Novembro,Progresso,93
Setembro,Progresso,193
Julho,Planalto,1938
Junho,Litoral,382
Janeiro,Progresso,1047
Janeiro,Litoral,1570
Fevereiro,Litoral,1469
Junho,Planalto,104
Junho,Planalto,1380
Fevereiro,Aurora,919
Janeiro,Progresso,1496
Outubro,Progresso,1490
Maio,Progresso,1746
Maio,Horizonte,846
Fevereiro,Litoral,374
Junho,Planalto,1783
Setembro,Progresso,1744
Fevereiro,Aurora,129
Outubro,Progresso,1104
Fevereiro,Litoral,1034
Marco,Litoral,1185
Julho,Planalto,607
Junho,Horizonte,914
Dezembro,Planalto,766
Agosto,Progresso,1637
Agosto,Aurora,1723
Junho,Planalto,521
Dezembro,Horizonte,123
Novembro,Planalto,1626
Outubro,Litoral,1552
Marco,Progresso,638
Marco,Progresso,1460
Janeiro,Progresso,1772
Julho,Progresso,1955
Maio,Progresso,613
Abril,Progresso,1506
Outubro,Aurora,1485
Abril,Horizonte,516
Abril,Progresso,648
Junho,Horizonte,1694
Agosto,Progresso,1041
Agosto,Planalto,1982
Maio,Progresso,786
Junho,Litoral,1043
Abril,Aurora,297
Dezembro,Planalto,1654
Novembro,Planalto,1193
Setembro,Litoral,116
Agosto,Progresso,622
Outubro,Aurora,1400
Dezembro,Planalto,1993
Outubro,Aurora,752
Janeiro,Planalto,519
Fevereiro,Progresso,542
Setembro,Planalto,1774
Agosto,Planalto,712
Marco,Horizonte,335
Agosto,Progresso,1987
Dezembro,Litoral,1681
Janeiro,Litoral,361
Outubro,Progresso,358
Abril,Litoral,824
Marco,Progresso,1170
Junho,Litoral,1014
Julho,Horizonte,1186
Abril,Litoral,1710
Julho,Planalto,505
Setembro,Progresso,1536
Novembro,Aurora,181
Fevereiro,Aurora,979
Novembro,Progresso,1014
Marco,Horizonte,978
Maio,Litoral,170
Marco,Horizonte,1270
Novembro,Aurora,1879
Agosto,Progresso,1555
Dezembro,Progresso,683
Outubro,Horizonte,1867
Agosto,Horizonte,946
Agosto,Litoral,821
Dezembro,Planalto,1112
Dezembro,Planalto,615
Setembro,Litoral,561
Abril,Planalto,1547
Maio,Aurora,1234
Maio,Planalto,338
Agosto,Litoral,249
Julho,Planalto,1861
Setembro,Progresso,577
Agosto,Horizonte,966
Fevereiro,Aurora,1758
Outubro,Progresso,1576
Dezembro,Progresso,1321
Abril,Litoral,1456
Junho,Horizonte,1291
Dezembro,Horizonte,1160
Fevereiro,Aurora,1155
Julho,Litoral,1135
Marco,Aurora,848
Marco,Planalto,1573
Novembro,Progresso,1115
Fevereiro,Aurora,61
Novembro,Progresso,882
Agosto,Litoral,1819
Junho,Planalto,890
Janeiro,Litoral,692
Dezembro,Planalto,1188
Janeiro,Planalto,1291
Julho,Progresso,1722
Agosto,Litoral,155
Maio,Litoral,740
Dezembro,Aurora,577
Novembro,Litoral,1545
Maio,Aurora,1827
Abril,Horizonte,895
Junho,Horizonte,942
Junho,Horizonte,436
Marco,Litoral,1299
Setembro,Litoral,530
Dezembro,Aurora,1827
Novembro,Planalto,457
Julho,Aurora,1530
Janeiro,Horizonte,1726
Julho,Aurora,947
Maio,Planalto,760
Maio,Litoral,1697
Fevereiro,Aurora,688
Abril,Horizonte,1094
Dezembro,Horizonte,1732
Junho,Litoral,1674
Outubro,Aurora,864
Novembro,Planalto,967
Julho,Litoral,252
Novembro,Aurora,466
Maio,Progresso,465
Setembro,Horizonte,1521
Marco,Planalto,1585
Janeiro,Planalto,134
Abril,Planalto,216
Setembro,Horizonte,433
Abril,Aurora,517
Fevereiro,Litoral,1145
Outubro,Aurora,859
Maio,Litoral,1046
Marco,Planalto,1594
Dezembro,Aurora,1866
Setembro,Planalto,522
Abril,Progresso,1042
Junho,Planalto,1331
Fevereiro,Planalto,324
Junho,Litoral,1823
Marco,Progresso,1093
Dezembro,Planalto,1563
Dezembro,Planalto,1818
Setembro,Progresso,539
Novembro,Progresso,1806
Fevereiro,Aurora,375
Dezembro,Litoral,578
Dezembro,Progresso,941
Setembro,Progresso,138
Maio,Horizonte,535
Agosto,Progresso,757
Fevereiro,Litoral,399
Junho,Planalto,1157
Marco,Planalto,436
Dezembro,Planalto,136
Dezembro,Planalto,356
Outubro,Horizonte,1923
Maio,Progresso,1227
Dezembro,Planalto,489
Agosto,Aurora,789
Outubro,Planalto,313
Janeiro,Progresso,1026
Maio,Planalto,784
Marco,Horizonte,470
Abril,Litoral,542
Fevereiro,Litoral,682
Setembro,Progresso,1042
Marco,Litoral,460
Fevereiro,Litoral,222
Outubro,Aurora,53
Novembro,Progresso,903
Setembro,Progresso,1713
Julho,Litoral,1035
Junho,Litoral,1545
Janeiro,Litoral,1183
Maio,Horizonte,1940
Dezembro,Planalto,1110
Novembro,Horizonte,632
Novembro,Progresso,1874
Marco,Aurora,1104
Janeiro,Planalto,430
Abril,Aurora,1341
Fevereiro,Progresso,1084
Fevereiro,Progresso,393
Marco,Aurora,1913
Agosto,Aurora,1617
Agosto,Aurora,1642
Dezembro,Progresso,215
Julho,Litoral,749
Junho,Aurora,391
Setembro,Planalto,1555
Abril,Progresso,1092
Dezembro,Horizonte,1701
Janeiro,Horizonte,1029
Agosto,Planalto,1257
Julho,Litoral,1855
Julho,Aurora,594
Marco,Progresso,1083
Abril,Aurora,1665
Outubro,Progresso,241
Setembro,Horizonte,369
Junho,Aurora,1775
Maio,Planalto,629
Marco,Litoral,524
Setembro,Planalto,1933
Maio,Litoral,686
Maio,Aurora,476
Abril,Aurora,1921
Abril,Litoral,1132
Dezembro,Horizonte,1509
Janeiro,Progresso,146
Julho,Planalto,545
Setembro,Planalto,1860
Marco,Planalto,710
Dezembro,Aurora,1351
Fevereiro,Planalto,1338
Marco,Progresso,58
