Mes,Subestacao,Consumo(kWh)
Junho,Litoral,684
Setembro,Aurora,547
Janeiro,Planalto,293
Setembro,Progresso,739
Setembro,Planalto,626
Setembro,Litoral,1453
Maio,Planalto,564
Setembro,Horizonte,256
Novembro,Progresso,997
Abril,Horizonte,443
Fevereiro,Horizonte,1094
Junho,Litoral,1878
Abril,Aurora,1600
Junho,Horizonte,1416
Marco,Planalto,767
Junho,Aurora,251
Fevereiro,Planalto,169
Fevereiro,Planalto,1722
Setembro,Aurora,1885
Julho,Aurora,1880
Marco,Planalto,438
Novembro,Litoral,1610
Janeiro,Progresso,1897
Agosto,Progresso,283
Junho,Litoral,1706
Julho,Aurora,651
Setembro,Planalto,1393
Maio,Progresso,761
Janeiro,Planalto,1031
Dezembro,Litoral,1253
Outubro,Planalto,906
Julho,Litoral,1441
Maio,Aurora,125
Marco,Litoral,698
Dezembro,Litoral,699
Setembro,Progresso,545
Janeiro,Planalto,1595
Janeiro,Progresso,1274
Janeiro,Horizonte,879
Marco,Litoral,1419
Dezembro,Horizonte,532
Junho,Progresso,1292
Outubro,Planalto,1133
Novembro,Progresso,1040
Marco,Planalto,1732
Agosto,Planalto,668
Outubro,Aurora,599
Fevereiro,Litoral,695
Setembro,Progresso,1984
Marco,Planalto,1294
Maio,Progresso,1888
Outubro,Progresso,551
Agosto,Planalto,1206
Fevereiro,Horizonte,895
Junho,Litoral,102
Dezembro,Litoral,499
Maio,Aurora,111
Outubro,Aurora,1096
Setembro,Aurora,93
Dezembro,Litoral,869
Maio,Horizonte,1631
Fevereiro,Litoral,708
Maio,Litoral,777
Dezembro,Litoral,901
Abril,Litoral,96
Novembro,Horizonte,1932
Julho,Aurora,869
Junho,Progresso,1097
Fevereiro,Aurora,1730
Dezembro,Aurora,138
Novembro,Progresso,1247
Novembro,Litoral,1649
Maio,Horizonte,1192
Julho,Horizonte,784
Novembro,Aurora,1741
Julho,Progresso,227
Maio,Planalto,1068
Dezembro,Litoral,1905
Setembro,Aurora,1997
Abril,Horizonte,1415
Novembro,Progresso,1641
Marco,Progresso,1132
Abril,Aurora,950
Maio,Planalto,487
Junho,Horizonte,1501
Marco,Aurora,475
Fevereiro,Planalto,1017
Abril,Progresso,1454
Maio,Litoral,535
Abril,Horizonte,1805
Novembro,Horizonte,1258
Dezembro,Planalto,1632
Marco,Aurora,509
Agosto,Progresso,1962
Outubro,Planalto,970
Abril,Litoral,1175
Fevereiro,Litoral,1629
Fevereiro,Litoral,1088
Janeiro,Planalto,797
Abril,Progresso,1946
Outubro,Horizonte,100
Setembro,Aurora,358
Novembro,Horizonte,1107
Julho,Progresso,1709
Dezembro,Horizonte,1054
Outubro,Planalto,1662
Julho,Litoral,1977
Julho,Progresso,684
Agosto,Progresso,254
Janeiro,Horizonte,789
Outubro,Planalto,1143
Outubro,Horizonte,1303
Agosto,Horizonte,1553
Abril,Progresso,582
Abril,Horizonte,157
Abril,Litoral,925
Junho,Horizonte,1314
Julho,Litoral,300
Junho,Progresso,184
Janeiro,Planalto,1163
Dezembro,Litoral,1664
Agosto,Planalto,1513
Outubro,Planalto,738
Novembro,Litoral,1371
Julho,Progresso,456
Junho,Aurora,1381
Junho,Planalto,151
Maio,Planalto,1434
Junho,Progresso,1920
Dezembro,Progresso,1697
Setembro,Horizonte,742
Outubro,Progresso,1689
Setembro,Planalto,1601
Outubro,Litoral,1681
Agosto,Aurora,1366
Outubro,Horizonte,1219
Setembro,Litoral,453
Outubro,Aurora,863
Agosto,Aurora,1075
Agosto,Aurora,1192
Janeiro,Litoral,904
Outubro,Horizonte,1679
Novembro,Horizonte,1264
Maio,Aurora,1076
Abril,Litoral,991
Fevereiro,Aurora,1070
Agosto,Progresso,1560
Marco,Horizonte,1696
Abril,Planalto,226
Dezembro,Aurora,1330
Julho,Progresso,922
Outubro,Horizonte,1607
Setembro,Litoral,526
Fevereiro,Horizonte,447
Marco,Litoral,1569
Abril,Litoral,269
Outubro,Aurora,222
Janeiro,Aurora,785
Julho,Horizonte,1463
Fevereiro,Progresso,551
Maio,Horizonte,1650
Janeiro,Planalto,1862
Marco,Litoral,810
Dezembro,Litoral,1333
Fevereiro,Aurora,180
Janeiro,Progresso,1186
Julho,Aurora,847
Maio,Planalto,848
Janeiro,Horizonte,979
Junho,Horizonte,772
Maio,Progresso,1093
Marco,Aurora,264
Dezembro,Aurora,1383
Julho,Planalto,1324
Novembro,Horizonte,537
Outubro,Aurora,1455
Setembro,Progresso,1482
Setembro,Horizonte,1344
Setembro,Planalto,1480
Fevereiro,Progresso,1765
Marco,Litoral,1267
Julho,Planalto,1514
Maio,Progresso,362
Fevereiro,Aurora,128
Marco,Litoral,229
Outubro,Planalto,1053
Junho,Aurora,724
Julho,Litoral,1787
Setembro,Horizonte,63
Janeiro,Aurora,908
Novembro,Progresso,295
Julho,Planalto,1087
Agosto,Litoral,148
Dezembro,Aurora,82
Marco,Horizonte,1509
Abril,Planalto,306
Outubro,Planalto,83
Junho,Aurora,68
Outubro,Horizonte,1737
Julho,Litoral,1333
Abril,Aurora,1749
Agosto,Litoral,638
Maio,Planalto,1899
Janeiro,Litoral,1489
Abril,Horizonte,186
Marco,Progresso,408
Setembro,Horizonte,1793
Agosto,Litoral,803
Janeiro,Aurora,1652
Novembro,Planalto,1189
Junho,Progresso,453
Setembro,Aurora,1275
Julho,Aurora,1449
Abril,Horizonte,299
Janeiro,Litoral,495
Dezembro,Horizonte,1003
Fevereiro,Litoral,327
Dezembro,Horizonte,161
Maio,Aurora,1916
Dezembro,Planalto,1546
Novembro,Litoral,795
Maio,Progresso,737
Agosto,Progresso,441
Junho,Aurora,1018
Agosto,Horizonte,192
Fevereiro,Horizonte,1105
Marco,Aurora,230
Junho,Progresso,628
Dezembro,Progresso,1589
Outubro,Horizonte,847
Marco,Litoral,318
Junho,Planalto,1309
Junho,Litoral,1350
Fevereiro,Progresso,602
Julho,Litoral,682
Dezembro,Planalto,324
Fevereiro,Litoral,792
Junho,Litoral,1889
Janeiro,Litoral,135
Marco,Litoral,1136
Fevereiro,Aurora,453
Julho,Progresso,241
Abril,Planalto,1366
Agosto,Progresso,1104
Junho,Aurora,1403
Dezembro,Aurora,1731
Outubro,Aurora,156
Abril,Aurora,1944
Maio,Litoral,671
Setembro,Progresso,325
Julho,Horizonte,1795
Outubro,Planalto,700
Setembro,Aurora,1671
Julho,Progresso,605
Dezembro,Aurora,1155
Janeiro,Aurora,1137
Dezembro,Aurora,1963
Agosto,Aurora,1928
Abril,Aurora,1906
Marco,Planalto,616
Julho,Progresso,635
Dezembro,Aurora,934
Marco,Aurora,178
Agosto,Aurora,305
Junho,Aurora,983
Maio,Litoral,280
Abril,Litoral,1570
Agosto,Horizonte,1210
Agosto,Aurora,912
Dezembro,Horizonte,1528
Janeiro,Planalto,1986
Setembro,Horizonte,404
Maio,Progresso,1697
Abril,Litoral,1558
Junho,Litoral,1893
Junho,Aurora,195
Fevereiro,Aurora,1106
Agosto,Planalto,309
Julho,Planalto,136
Janeiro,Progresso,892
Maio,Aurora,314
Dezembro,Aurora,1905
Junho,Planalto,1615
Abril,Planalto,441
Fevereiro,Planalto,281
Abril,Litoral,950
Janeiro,Horizonte,637
Julho,Horizonte,496
Fevereiro,Aurora,1202
Fevereiro,Litoral,1344
Setembro,Planalto,1162
Maio,Aurora,515
Fevereiro,Litoral,983
Novembro,Progresso,1243
Setembro,Litoral,177
Setembro,Aurora,1247
Janeiro,Horizonte,1099
Novembro,Planalto,622
Marco,Progresso,560
Abril,Litoral,537
Julho,Aurora,940
Outubro,Aurora,628
Abril,Planalto,999
Fevereiro,Aurora,455
Julho,Aurora,1099
Junho,Planalto,1156
Marco,Progresso,413
Junho,Horizonte,1440
Novembro,Horizonte,1133
Junho,Litoral,600
Dezembro,Progresso,1708
Maio,Litoral,341
Abril,Horizonte,838
Outubro,Planalto,1959
Dezembro,Aurora,865
Janeiro,Horizonte,1867
Outubro,Progresso,240
Junho,Horizonte,510
Fevereiro,Progresso,1877
Marco,Progresso,713
Agosto,Progresso,1969
Outubro,Litoral,282
Junho,Planalto,523
Marco,Horizonte,1478
Julho,Planalto,707
Abril,Aurora,320
Setembro,Horizonte,1920
Maio,Planalto,1207
Marco,Planalto,220
Fevereiro,Aurora,1488
Novembro,Progresso,77
Fevereiro,Horizonte,185
Marco,Horizonte,974
Fevereiro,Aurora,454
Abril,Progresso,1026
Fevereiro,Horizonte,937
Outubro,Horizonte,1578
Setembro,Horizonte,1314
Fevereiro,Progresso,905
Setembro,Aurora,493
Junho,Horizonte,483
Janeiro,Planalto,1301
Abril,Progresso,558
Janeiro,Litoral,1872
Junho,Aurora,1376
Abril,Planalto,83
Marco,Horizonte,1075
Marco,Litoral,411
Setembro,Aurora,1268
Junho,Progresso,655
Setembro,Litoral,1913
Maio,Litoral,1381
Fevereiro,Planalto,1720
Agosto,Aurora,765
Maio,Planalto,299
Fevereiro,Planalto,196
Abril,Horizonte,1419
Setembro,Progresso,397
Abril,Litoral,1327
Dezembro,Aurora,448
Dezembro,Progresso,1407
Dezembro,Progresso,1249
Abril,Aurora,174
Fevereiro,Progresso,812
Dezembro,Horizonte,447
Junho,Progresso,180
Novembro,Horizonte,1635
Fevereiro,Litoral,654
Dezembro,Litoral,941
Julho,Planalto,871
Marco,Horizonte,951
Marco,Litoral,994
Maio,Progresso,1480
Marco,Aurora,781
Fevereiro,Aurora,1919
Outubro,Horizonte,383
Setembro,Planalto,1093
Fevereiro,Progresso,254
Novembro,Horizonte,1676
Fevereiro,Aurora,1005
Agosto,Horizonte,404
Setembro,Progresso,1246
Julho,Litoral,1262
Marco,Progresso,873
Setembro,Litoral,1075
Marco,Litoral,1946
Maio,Litoral,990
Setembro,Horizonte,217
Dezembro,Aurora,417
Marco,Horizonte,585
Julho,Aurora,1998
Dezembro,Progresso,1012
Janeiro,Planalto,1950
Abril,Progresso,629
Abril,Horizonte,1443
Julho,Horizonte,1779
Agosto,Aurora,1669
Janeiro,Horizonte,999
Maio,Litoral,1510
Julho,Horizonte,256
Dezembro,Aurora,1122
Abril,Aurora,593
Abril,Litoral,1902
Abril,Aurora,1755
Dezembro,Planalto,178
Junho,Progresso,1520
Julho,Horizonte,663
Fevereiro,Planalto,84
Maio,Horizonte,868
Abril,Planalto,248
Marco,Horizonte,1886
Julho,Litoral,126
Novembro,Aurora,418
Dezembro,Aurora,882
Junho,Litoral,575
Julho,Planalto,398
Maio,Progresso,555
Junho,Planalto,692
Maio,Aurora,287
Julho,Progresso,1353
Fevereiro,Horizonte,1650
Novembro,Progresso,1505
Maio,Planalto,187
Junho,Litoral,1342
Junho,Horizonte,1813
Maio,Planalto,1274
Outubro,Horizonte,1215
Julho,Progresso,661
Outubro,Aurora,1723
Agosto,Planalto,729
Julho,Litoral,1992
Maio,Progresso,1684
Janeiro,Planalto,1896
Maio,Litoral,1904
Outubro,Planalto,888
Fevereiro,Progresso,987
Maio,Planalto,404
Maio,Horizonte,627
Fevereiro,Progresso,896
Maio,Planalto,1402
Abril,Aurora,608
Janeiro,Planalto,898
Marco,Horizonte,1967
Janeiro,Litoral,1304
Dezembro,Litoral,1381
Novembro,Litoral,1731
Maio,Aurora,1792
Abril,Horizonte,1219
Julho,Progresso,1225
Maio,Litoral,1864
Outubro,Horizonte,189
Abril,Planalto,712
Fevereiro,Aurora,70
Abril,Horizonte,1327
Dezembro,Horizonte,113
Fevereiro,Progresso,1291
Agosto,Horizonte,1145
Marco,Progresso,1039
Setembro,Aurora,211
Abril,Aurora,179
Junho,Planalto,630
Outubro,Progresso,274
Maio,Progresso,1831
Outubro,Litoral,629
Janeiro,Litoral,1527
Setembro,Planalto,1032
Janeiro,Aurora,1054
Agosto,Litoral,1988
Setembro,Horizonte,1457
Setembro,Aurora,156
Janeiro,Horizonte,670
Fevereiro,Progresso,889
Dezembro,Aurora,1176
Janeiro,Planalto,1214
Outubro,Progresso,626
Fevereiro,Progresso,1207
Outubro,Horizonte,248
Dezembro,Progresso,1953
Agosto,Litoral,559
Maio,Aurora,716
Dezembro,Litoral,128
Novembro,Horizonte,943
Julho,Horizonte,1555
Fevereiro,Aurora,561
Agosto,Progresso,299
Novembro,Planalto,938
Junho,Horizonte,1073
Agosto,Aurora,648
Janeiro,Planalto,1889
Janeiro,Progresso,802
Dezembro,Horizonte,649
Julho,Aurora,1024
Agosto,Aurora,532
Marco,Aurora,885
Maio,Horizonte,221
Dezembro,Planalto,918
Janeiro,Aurora,66
Julho,Progresso,1808
Maio,Aurora,1367
Agosto,Planalto,443
Agosto,Horizonte,1895
Setembro,Aurora,1571
Julho,Aurora,1292
Novembro,Progresso,283
Janeiro,Progresso,1463
Marco,Aurora,297
Agosto,Aurora,1975
Marco,Progresso,101
Agosto,Planalto,64
Janeiro,Litoral,1397
Maio,Litoral,490
Abril,Aurora,1185
Maio,Progresso,745
Agosto,Horizonte,1945
Outubro,Horizonte,56
Abril,Litoral,1636
Novembro,Planalto,875
Abril,Litoral,1826
Marco,Aurora,1318
Julho,Planalto,1521
Marco,Horizonte,1438
Dezembro,Progresso,1440
Marco,Progresso,1995
Novembro,Aurora,1771
Outubro,Litoral,1360
Maio,Aurora,1677
Maio,Progresso,1179
Junho,Horizonte,1086
Agosto,Progresso,1219
Outubro,Planalto,527
Junho,Progresso,680
Dezembro,Progresso,764
Janeiro,Planalto,1726
Agosto,Litoral,164
Agosto,Progresso,558
Setembro,Aurora,1225
Setembro,Progresso,106
Fevereiro,Aurora,431
Fevereiro,Planalto,1230
Marco,Progresso,1001
Janeiro,Planalto,1895
Abril,Planalto,1206
Abril,Litoral,1236
Setembro,Progresso,324
Setembro,Aurora,1768
Setembro,Aurora,1150
Outubro,Progresso,1910
Julho,Litoral,93
Fevereiro,Litoral,767
Outubro,Litoral,1623
Maio,Aurora,367
Abril,Planalto,583
Dezembro,Litoral,1658
Novembro,Aurora,1826
Agosto,Aurora,1227
Fevereiro,Planalto,286
Junho,Progresso,942
Maio,Progresso,566
Dezembro,Litoral,1294
Fevereiro,Litoral,1383
Novembro,Planalto,1671
Outubro,Litoral,1250
Janeiro,Planalto,1844
Agosto,Aurora,1293
Fevereiro,Litoral,87
Julho,Aurora,703
Setembro,Horizonte,1504
Setembro,Planalto,1983
Agosto,Horizonte,796
Novembro,Litoral,1276
Dezembro,Aurora,890
Outubro,Litoral,1879
Setembro,Horizonte,497
Fevereiro,Litoral,1568
Junho,Progresso,733
Abril,Horizonte,174
Abril,Litoral,1911
Maio,Aurora,1138
Dezembro,Litoral,842
Marco,Aurora,833
Janeiro,Progresso,1317
Agosto,Litoral,1600
Maio,Progresso,275
Marco,Horizonte,514
Outubro,Aurora,692
Julho,Horizonte,1780
Julho,Aurora,342
Janeiro,Progresso,770
Dezembro,Planalto,1454
Setembro,Litoral,1698
Fevereiro,Progresso,805
Maio,Aurora,215
Maio,Aurora,1776
Agosto,Aurora,818
Agosto,Aurora,1912
Julho,Litoral,1291
Julho,Horizonte,1056
Dezembro,Planalto,920
Novembro,Litoral,1348
Junho,Aurora,1125
Junho,Litoral,1447
Novembro,Progresso,1743
Setembro,Aurora,1436
Junho,Planalto,616
Dezembro,Aurora,1087
Fevereiro,Planalto,1854
Fevereiro,Planalto,1413
Maio,Horizonte,651
Abril,Horizonte,1612
Novembro,Litoral,1162
Fevereiro,Litoral,954
Marco,Planalto,90
Julho,Aurora,1377
Agosto,Progresso,1341
Dezembro,Progresso,1211
Junho,Aurora,1079
Novembro,Aurora,291
Maio,Horizonte,211
Janeiro,Progresso,1068
Agosto,Planalto,741
Marco,Litoral,858
Junho,Horizonte,1028
Marco,Progresso,567
Julho,Aurora,947
Julho,Progresso,832
Dezembro,Planalto,1474
Setembro,Horizonte,833
Maio,Aurora,1229
Agosto,Planalto,134
Outubro,Litoral,1785
Outubro,Horizonte,1083
Agosto,Planalto,187
Janeiro,Planalto,803
Dezembro,Aurora,955
Maio,Litoral,762
Marco,Planalto,205
Janeiro,Horizonte,457
Abril,Planalto,836
Agosto,Progresso,1298
Marco,Horizonte,629
Outubro,Horizonte,1257
Fevereiro,Planalto,1268
Novembro,Aurora,603
Setembro,Horizonte,445
Outubro,Progresso,1987
Maio,Aurora,1736
Julho,Aurora,1669
Novembro,Aurora,1207
Novembro,Horizonte,1382
Fevereiro,Aurora,1939
Setembro,Planalto,859
Setembro,Aurora,1011
Abril,Progresso,591
Abril,Litoral,1082
Junho,Progresso,1036
Outubro,Horizonte,219
Outubro,Aurora,339
Outubro,Aurora,1241
Junho,Planalto,1417
Dezembro,Aurora,1570
Janeiro,Progresso,1218
Setembro,Horizonte,1486
Fevereiro,Litoral,789
Maio,Aurora,1891
Setembro,Litoral,637
Abril,Aurora,784
Novembro,Horizonte,1762
Marco,Progresso,506
Julho,Horizonte,750
Junho,Litoral,1028
Agosto,Aurora,1375
Marco,Litoral,95
Maio,Progresso,1967
Outubro,Horizonte,1090
Abril,Litoral,1651
Abril,Litoral,1433
Abril,Progresso,1334
Outubro,Aurora,1196
Agosto,Litoral,280
Junho,Progresso,999
Marco,Aurora,686
Outubro,Aurora,161
Maio,Horizonte,1857
Junho,Progresso,642
Maio,Aurora,1319
Junho,Horizonte,908
Agosto,Planalto,440
Julho,Progresso,441
Maio,Planalto,377
Outubro,Aurora,1288
Junho,Progresso,1937
Abril,Horizonte,796
Dezembro,Aurora,416
Setembro,Progresso,131
Abril,Progresso,855
Janeiro,Planalto,871
Julho,Aurora,1149
Julho,Horizonte,1600
Abril,Horizonte,1805
Marco,Aurora,1576
Agosto,Aurora,1815
Maio,Litoral,1001
Outubro,Planalto,1552
Julho,Aurora,421
Abril,Aurora,1338
Abril,Litoral,313
Agosto,Litoral,159
Agosto,Progresso,1988
Fevereiro,Horizonte,356
Fevereiro,Planalto,1273
Marco,Progresso,275
Dezembro,Aurora,234
Dezembro,Litoral,1013
Marco,Horizonte,80
Janeiro,Progresso,663
Marco,Horizonte,1844
Junho,Litoral,148
Agosto,Progresso,1412
Dezembro,Progresso,860
Outubro,Horizonte,1870
Junho,Litoral,1339
Maio,Aurora,701
Abril,Progresso,863
Marco,Aurora,1871
Abril,Litoral,1423
Julho,Progresso,1069
Janeiro,Progresso,1027
Julho,Aurora,1801
Janeiro,Planalto,1617
Fevereiro,Aurora,1530
Abril,Aurora,1888
Janeiro,Planalto,137
Novembro,Litoral,1136
Dezembro,Litoral,971
Novembro,Progresso,1460
Novembro,Horizonte,1864
Setembro,Horizonte,1532
Dezembro,Progresso,635
Junho,Horizonte,867
Janeiro,Aurora,981
Janeiro,Aurora,1709
Junho,Planalto,1342
Abril,Planalto,1967
Abril,Progresso,846
Novembro,Progresso,1068
Junho,Progresso,1062
Dezembro,Aurora,1022
Novembro,Horizonte,682
Julho,Progresso,395
Setembro,Progresso,773
Outubro,Aurora,950
Maio,Aurora,1733
Setembro,Aurora,1151
Abril,Horizonte,1438
Outubro,Progresso,1087
Fevereiro,Litoral,185
Marco,Litoral,1377
Novembro,Progresso,446
Janeiro,Progresso,841
Junho,Progresso,128
Junho,Progresso,1828
Janeiro,Horizonte,754
Novembro,Litoral,1031
Marco,Planalto,1491
Maio,Litoral,1315
Marco,Litoral,1124
Outubro,Aurora,793
Marco,Progresso,1844
Outubro,Progresso,433
Marco,Progresso,424
Maio,Aurora,1803
Maio,Horizonte,255
Abril,Horizonte,1899
Janeiro,Planalto,538
Maio,Horizonte,1454
Outubro,Horizonte,930
Maio,Progresso,1384
Abril,Litoral,1448
Junho,Horizonte,681
Outubro,Horizonte,641
Abril,Aurora,1115
Julho,Planalto,582
Julho,Aurora,571
Fevereiro,Progresso,874
Marco,Litoral,1226
Janeiro,Planalto,1385
Agosto,Aurora,1367
Setembro,Horizonte,647
Abril,Horizonte,162
Junho,Planalto,1774
Setembro,Horizonte,1185
Junho,Aurora,1248
Dezembro,Aurora,1895
Dezembro,Horizonte,1375
Dezembro,Horizonte,1589
Setembro,Progresso,783
Abril,Litoral,1294
Agosto,Planalto,1244
Setembro,Aurora,367
Abril,Planalto,1045
Maio,Progresso,262
Agosto,Aurora,302
Dezembro,Progresso,173
Outubro,Progresso,1713
Junho,Horizonte,1286
Dezembro,Planalto,673
Julho,Planalto,1158
Marco,Horizonte,1589
Julho,Planalto,1138
Dezembro,Horizonte,1391
Agosto,Aurora,1419
Outubro,Progresso,1705
Junho,Progresso,1316
Outubro,Planalto,947
Setembro,Litoral,1210
Junho,Progresso,296
Dezembro,Horizonte,490
Setembro,Litoral,94
Abril,Litoral,707
Agosto,Progresso,929
Novembro,Progresso,1761
Abril,Progresso,1066
Fevereiro,Horizonte,603
Outubro,Litoral,858
Novembro,Planalto,1020
Setembro,Horizonte,1162
Maio,Aurora,779
Abril,Progresso,1070
Fevereiro,Litoral,1003
Janeiro,Horizonte,1301
Novembro,Aurora,1883
Julho,Horizonte,1364
Junho,Horizonte,1495
Fevereiro,Planalto,1140
Agosto,Planalto,1324
Novembro,Horizonte,1114
Abril,Aurora,148
Agosto,Litoral,1379
Julho,Litoral,921
Maio,Progresso,1927
Outubro,Progresso,1529
Outubro,Litoral,1664
Dezembro,Horizonte,350
Agosto,Horizonte,1272
Setembro,Planalto,1732
Maio,Planalto,537
Outubro,Progresso,1179
Maio,Litoral,1474
Fevereiro,Horizonte,1778
Maio,Litoral,1054
Marco,Aurora,526
Julho,Litoral,1195
Outubro,Aurora,1150
Maio,Planalto,1385
Agosto,Planalto,1185
Janeiro,Progresso,910
Marco,Litoral,858
Marco,Litoral,1755
Setembro,Aurora,567
Maio,Planalto,1270
Dezembro,Aurora,1171
Setembro,Planalto,508
Setembro,Aurora,1914
Janeiro,Planalto,279
Fevereiro,Aurora,1241
Maio,Planalto,1882
Abril,Aurora,1850
Outubro,Litoral,57
Setembro,Progresso,1245
Julho,Aurora,1433
Junho,Progresso,244
Julho,Litoral,1342
Janeiro,Litoral,1092
Janeiro,Planalto,403
Agosto,Progresso,1937
Fevereiro,Horizonte,1122
Dezembro,Planalto,513
Outubro,Progresso,405
Novembro,Aurora,899
Setembro,Aurora,1023
Julho,Litoral,1231
Junho,Horizonte,115
Janeiro,Aurora,908
Janeiro,Progresso,620
Fevereiro,Progresso,1894
Junho,Aurora,357
Junho,Progresso,1410
Fevereiro,Progresso,1744
Janeiro,Litoral,832
Outubro,Horizonte,170
Maio,Litoral,815
Maio,Horizonte,1477
Fevereiro,Progresso,822
Junho,Horizonte,1720
Setembro,Progresso,1859
Fevereiro,Progresso,1641
Outubro,Litoral,1916
Fevereiro,Litoral,145
Marco,Planalto,1187
Julho,Aurora,1036
Junho,Planalto,1942
Dezembro,Planalto,1502
Agosto,Horizonte,589
Agosto,Progresso,1891
Junho,Progresso,51
Dezembro,Progresso,1285
Novembro,Aurora,629
Outubro,Horizonte,1713
Marco,Horizonte,382
Marco,Progresso,1097
Janeiro,Planalto,1838
Julho,Aurora,1441
Maio,Planalto,791
Abril,Litoral,555
Outubro,Horizonte,1049
Abril,Horizonte,1249
Abril,Planalto,1502
Junho,Aurora,1960
Agosto,Horizonte,782
Agosto,Planalto,1515
Maio,Aurora,1621
Junho,Planalto,563
Abril,Aurora,944
Dezembro,Progresso,410
Novembro,Aurora,323
Setembro,Litoral,226
Agosto,Progresso,1337
Outubro,Planalto,1259
Dezembro,Progresso,576
Outubro,Progresso,962
Janeiro,Planalto,328
Fevereiro,Planalto,755
Setembro,Litoral,1271
Agosto,Planalto,1422
Marco,Horizonte,1996
Agosto,Horizonte,1494
Dezembro,Litoral,1378
Janeiro,Aurora,113
Outubro,Aurora,339
Abril,Horizonte,67
Marco,Planalto,113
Junho,Litoral,1947
Julho,Aurora,379
Abril,Aurora,1943
Julho,Progresso,812
Setembro,Horizonte,1090
Novembro,Planalto,492
Fevereiro,Litoral,190
Novembro,Aurora,1381
Marco,Progresso,493
Maio,Horizonte,545
Marco,Horizonte,475
Novembro,Litoral,1548
Agosto,Aurora,1905
Dezembro,Litoral,1318
Outubro,Litoral,499
Agosto,Progresso,1875
Agosto,Horizonte,400
Dezembro,Planalto,648
Dezembro,Horizonte,760
Setembro,Horizonte,919
Abril,Progresso,1234
Maio,Planalto,1213
Maio,Aurora,1566
Agosto,Planalto,1661
Julho,Aurora,1604
Setembro,Planalto,442
Agosto,Litoral,891
Fevereiro,Planalto,450
Outubro,Progresso,99
Dezembro,Aurora,793
Abril,Horizonte,1368
Junho,Progresso,1498
Dezembro,Aurora,955
Fevereiro,Aurora,1085
Julho,Horizonte,1408
Marco,Litoral,1040
Marco,Progresso,1088
Novembro,Horizonte,77
Fevereiro,Horizonte,437
Novembro,Litoral,1365
Agosto,Progresso,1960
Junho,Horizonte,882
Janeiro,Litoral,299
Dezembro,Progresso,1578
Janeiro,Planalto,147
Julho,Aurora,1888
Agosto,Litoral,1410
Maio,Aurora,1112
Dezembro,Planalto,1111
Novembro,Horizonte,1373
Maio,Horizonte,228
Abril,Progresso,1682
Junho,Litoral,941
Junho,Litoral,1542
Marco,Progresso,1355
Setembro,Aurora,799
Dezembro,Horizonte,1237
Novembro,Horizonte,502
Julho,Litoral,146
Janeiro,Litoral,1842
Julho,Progresso,358
Maio,Planalto,311
Maio,Aurora,342
Fevereiro,Planalto,1843
Abril,Planalto,298
Dezembro,Litoral,294
Junho,Litoral,300
Outubro,Litoral,172
Novembro,Planalto,374
Julho,Aurora,1035
Novembro,Litoral,1754
Maio,Horizonte,550
Setembro,Aurora,736
Marco,Horizonte,1854
Janeiro,Aurora,1789
Abril,Litoral,1910
Setembro,Progresso,1139
Abril,Litoral,1900
Fevereiro,Planalto,885
Outubro,Planalto,108
Maio,Aurora,780
Marco,Planalto,1571
Dezembro,Litoral,1446
Setembro,Horizonte,315
Abril,Litoral,1726
Junho,Aurora,285
Fevereiro,Planalto,947
Junho,Horizonte,267
Marco,Progresso,1600
Dezembro,Horizonte,1887
Dezembro,Horizonte,1514
Setembro,Litoral,1723
Novembro,Progresso,1479
Fevereiro,Aurora,1817
Dezembro,Aurora,1674
Dezembro,Horizonte,1024
Setembro,Horizonte,638
Maio,Planalto,1721
Agosto,Progresso,966
Fevereiro,Horizonte,1542
Junho,Planalto,967
Marco,Progresso,1183
Dezembro,Aurora,402
Dezembro,Planalto,1886
Outubro,Progresso,140
Maio,Planalto,1955
Dezembro,Horizonte,1991
Agosto,Litoral,1487
Outubro,Aurora,751
Janeiro,Horizonte,122
Maio,Horizonte,734
Marco,Progresso,1620
Abril,Planalto,771
Fevereiro,Aurora,1371
Setembro,Horizonte,1718
Marco,Progresso,1356
Fevereiro,Aurora,1578
Outubro,Planalto,1271
Novembro,Horizonte,1007
Setembro,Horizonte,1105
Julho,Horizonte,697
Junho,Aurora,809
Janeiro,Aurora,920
Maio,Aurora,1414
Dezembro,Aurora,1731
Novembro,Progresso,1407
Novembro,Litoral,192
Marco,Progresso,1819
Janeiro,Horizonte,1483
Abril,Progresso,998
Fevereiro,Planalto,93
Fevereiro,Aurora,81
Marco,Planalto,1816
Agosto,Planalto,77
Agosto,Horizonte,1069
Dezembro,Aurora,472
Julho,Planalto,540
Junho,Horizonte,209
Setembro,Aurora,894
Abril,Litoral,1280
Dezembro,Horizonte,67
Janeiro,Progresso,1176
Agosto,Aurora,1655
Julho,Planalto,1704
Julho,Planalto,1724
Marco,Progresso,721
Abril,Progresso,281
Outubro,Planalto,1733
Setembro,Aurora,1938
Junho,Horizonte,473
Maio,Progresso,953
Marco,Progresso,804
Setembro,Progresso,1620
Maio,Litoral,886
Maio,Aurora,943
Abril,Aurora,1940
Abril,Aurora,288
Dezembro,Aurora,1407
Janeiro,Aurora,198
Julho,Planalto,672
Setembro,Progresso,1481
Marco,Planalto,66
Dezembro,Litoral,963
Fevereiro,Horizonte,275
Marco,Progresso,701
Janeiro,Litoral,1729
