Mes,Subestacao,Consumo(kWh)
Janeiro,Horizonte,1135
Maio,Aurora,216
Fevereiro,Planalto,1583
Janeiro,Litoral,1001
Marco,Progresso,266
Julho,Aurora,1522
Janeiro,Litoral,1072
Novembro,Planalto,1520
Fevereiro,Progresso,296
Fevereiro,Aurora,718
Abril,Planalto,1933
Dezembro,Progresso,1841
Marco,Horizonte,1166
Marco,Progresso,507
Outubro,Aurora,1081
Maio,Horizonte,1433
Marco,Litoral,399
Novembro,Horizonte,1487
Julho,Horizonte,474
Maio,Horizonte,1783
Abril,Progresso,704
Dezembro,Horizonte,1801
Marco,Horizonte,1406
Dezembro,Litoral,698
Abril,Horizonte,1605
Dezembro,Progresso,1493
Fevereiro,Planalto,1701
Janeiro,Planalto,62
Marco,Progresso,780
Novembro,Progresso,1603
Fevereiro,Horizonte,1081
Janeiro,Progresso,475
Janeiro,Horizonte,1826
Fevereiro,Aurora,1849
Setembro,Litoral,1133
Maio,Litoral,1387
Setembro,Litoral,676
Agosto,Aurora,933
Novembro,Litoral,713
Junho,Horizonte,605
Janeiro,Planalto,153
Outubro,Litoral,496
Maio,Litoral,1508
Dezembro,Horizonte,1285
Janeiro,Horizonte,1300
Julho,Litoral,1583
Outubro,Progresso,1209
Novembro,Aurora,521
Agosto,Planalto,1497
Agosto,Planalto,1021
Julho,Aurora,1070
Fevereiro,Litoral,1824
Maio,Litoral,466
Abril,Litoral,1151
Maio,Litoral,454
Outubro,Litoral,338
Setembro,Planalto,1946
Abril,Litoral,1950
Dezembro,Horizonte,816
Agosto,Progresso,104
Agosto,Litoral,1906
Fevereiro,Horizonte,1386
Junho,Planalto,375
Maio,Horizonte,191
Fevereiro,Aurora,269
Dezembro,Aurora,1610
Outubro,Horizonte,689
Abril,Litoral,1352
Julho,Litoral,732
Janeiro,Litoral,920
Setembro,Horizonte,1257
Outubro,Aurora,1218
Dezembro,Aurora,1232
Janeiro,Planalto,1067
Dezembro,Aurora,101
Maio,Aurora,1869
Julho,Progresso,1208
Agosto,Aurora,426
Fevereiro,Horizonte,67
Abril,Litoral,1281
Fevereiro,Horizonte,183
Abril,Litoral,1011
Junho,Litoral,1477
Junho,Planalto,686
Dezembro,Aurora,392
Fevereiro,Planalto,563
Novembro,Litoral,202
Abril,Progresso,928
Abril,Progresso,951
Janeiro,Planalto,476
Fevereiro,Planalto,793
Marco,Aurora,206
Novembro,Planalto,58
Maio,Planalto,1018
Novembro,Horizonte,1215
Agosto,Planalto,990
Junho,Planalto,832
Marco,Horizonte,1759
Junho,Litoral,385
Julho,Litoral,1953
Junho,Horizonte,932
Outubro,Aurora,350
Junho,Planalto,1265
Janeiro,Aurora,349
Marco,Progresso,1594
Julho,Aurora,397
Abril,Planalto,885
Dezembro,Litoral,537
Abril,Planalto,1725
Julho,Planalto,428
Setembro,Planalto,263
Novembro,Aurora,946
Fevereiro,Litoral,729
Setembro,Litoral,1453
Marco,Aurora,437
Junho,Aurora,347
Abril,Aurora,1746
Janeiro,Progresso,773
Setembro,Progresso,1172
Novembro,Planalto,416
Junho,Progresso,179
Agosto,Aurora,955
Fevereiro,Aurora,1657
Julho,Aurora,1471
Junho,Litoral,878
Fevereiro,Litoral,1356
Fevereiro,Progresso,126
Abril,Horizonte,1406
Abril,Horizonte,743
Marco,Aurora,1614
Agosto,Litoral,825
Julho,Planalto,265
Fevereiro,Progresso,1526
Marco,Litoral,1549
Outubro,Aurora,115
Setembro,Aurora,1542
Maio,Horizonte,663
Fevereiro,Aurora,1036
Marco,Aurora,1785
Agosto,Planalto,637
Abril,Progresso,507
Fevereiro,Planalto,1763
Fevereiro,Horizonte,1784
Junho,Litoral,1498
Agosto,Horizonte,1723
Julho,Aurora,970
Abril,Progresso,1867
Fevereiro,Aurora,677
Setembro,Progresso,1483
Abril,Progresso,503
Setembro,Progresso,903
Maio,Litoral,561
Dezembro,Horizonte,1432
Dezembro,Litoral,1725
Novembro,Litoral,491
Novembro,Litoral,1528
Julho,Planalto,1995
Dezembro,Planalto,830
Maio,Planalto,131
Fevereiro,Litoral,758
Junho,Aurora,1104
Julho,Planalto,1858
Novembro,Planalto,448
Junho,Litoral,1607
Marco,Horizonte,1782
Outubro,Aurora,321
Agosto,Progresso,1965
Marco,Progresso,1234
Maio,Aurora,346
Setembro,Litoral,1461
Novembro,Horizonte,914
Maio,Horizonte,397
Julho,Progresso,252
Novembro,Horizonte,1008
Julho,Progresso,1910
Maio,Planalto,987
Fevereiro,Litoral,474
Maio,Horizonte,1976
Julho,Litoral,1188
Julho,Planalto,585
Abril,Aurora,605
Janeiro,Aurora,1827
Junho,Aurora,117
Marco,Progresso,701
Novembro,Progresso,1256
Maio,Aurora,309
Abril,Planalto,1930
Fevereiro,Progresso,820
Dezembro,Aurora,1026
Julho,Litoral,971
Maio,Aurora,108
Julho,Aurora,163
Setembro,Litoral,1338
Abril,Progresso,1759
Maio,Litoral,830
Setembro,Progresso,1206
Outubro,Planalto,672
Novembro,Progresso,1584
Abril,Horizonte,1452
Maio,Progresso,102
Maio,Horizonte,173
Agosto,Progresso,110
Abril,Litoral,438
Abril,Progresso,893
Julho,Aurora,1037
Novembro,Progresso,1531
Maio,Litoral,1458
Junho,Litoral,1492
Junho,Progresso,1741
Dezembro,Progresso,868
Junho,Progresso,499
Outubro,Planalto,1864
Maio,Horizonte,630
Maio,Progresso,1234
Setembro,Progresso,1408
Agosto,Horizonte,370
Abril,Aurora,421
Julho,Planalto,654
Agosto,Planalto,841
Dezembro,Aurora,570
Setembro,Horizonte,1776
Maio,Horizonte,468
Marco,Litoral,366
Abril,Horizonte,1729
Outubro,Planalto,377
Junho,Litoral,1913
Outubro,Progresso,584
Novembro,Progresso,495
Maio,Progresso,1568
Setembro,Litoral,477
Novembro,Planalto,236
Novembro,Horizonte,770
Marco,Litoral,652
Fevereiro,Planalto,1806
Junho,Horizonte,368
Julho,Aurora,1340
Maio,Planalto,1672
Janeiro,Aurora,1269
Marco,Progresso,1410
Marco,Progresso,1916
Dezembro,Planalto,1593
Abril,Aurora,548
Outubro,Litoral,139
Junho,Horizonte,558
Maio,Progresso,805
Janeiro,Progresso,1250
Junho,Progresso,1017
Setembro,Progresso,569
Novembro,Planalto,1188
Janeiro,Planalto,83
Agosto,Aurora,1617
Agosto,Litoral,1918
Marco,Aurora,1173
Setembro,Litoral,1155
Novembro,Planalto,894
Novembro,Progresso,1679
Agosto,Aurora,1456
Marco,Litoral,1778
Outubro,Horizonte,557
Maio,Litoral,298
Marco,Aurora,368
Maio,Planalto,1638
Setembro,Progresso,1684
Dezembro,Horizonte,116
Abril,Aurora,1231
Junho,Planalto,620
Marco,Litoral,929
Marco,Planalto,1482
Maio,Planalto,210
Agosto,Progresso,577
Agosto,Aurora,610
Marco,Planalto,1332
Agosto,Litoral,544
Novembro,Litoral,846
Agosto,Progresso,319
Marco,Planalto,284
Outubro,Litoral,286
Outubro,Litoral,246
Fevereiro,Progresso,1902
Outubro,Planalto,1053
Fevereiro,Progresso,422
Setembro,Planalto,1102
Julho,Litoral,198
Junho,Aurora,1975
Julho,Litoral,1481
Agosto,Aurora,1314
Dezembro,Planalto,333
Janeiro,Planalto,1258
Agosto,Horizonte,428
Marco,Planalto,1770
Marco,Planalto,1538
Junho,Horizonte,1319
Abril,Aurora,155
Abril,Planalto,1095
Abril,Progresso,1865
Outubro,Planalto,921
Setembro,Planalto,323
Agosto,Litoral,1997
Marco,Planalto,362
Janeiro,Planalto,1659
Janeiro,Progresso,1842
Janeiro,Horizonte,918
Abril,Horizonte,1867
Junho,Horizonte,1571
Abril,Litoral,1931
Novembro,Planalto,1618
Novembro,Aurora,1198
Marco,Aurora,744
Agosto,Progresso,1402
Agosto,Litoral,67
Junho,Litoral,1193
Setembro,Planalto,1782
Dezembro,Aurora,1927
Outubro,Litoral,1851
Janeiro,Progresso,447
Agosto,Aurora,1917
Junho,Litoral,1425
Janeiro,Planalto,344
Abril,Planalto,213
Maio,Planalto,1892
Julho,Planalto,1952
Agosto,Aurora,704
Setembro,Aurora,364
Dezembro,Litoral,466
Dezembro,Progresso,1537
Junho,Horizonte,1909
Outubro,Horizonte,999
Setembro,Planalto,356
Abril,Litoral,1716
Agosto,Horizonte,139
Marco,Horizonte,681
Abril,Horizonte,150
Outubro,Horizonte,723
Abril,Horizonte,1883
Junho,Litoral,1850
Setembro,Horizonte,669
Junho,Horizonte,319
Janeiro,Litoral,1056
Maio,Aurora,1426
Setembro,Aurora,545
Maio,Aurora,151
Junho,Horizonte,1462
Marco,Litoral,292
Agosto,Aurora,1440
Outubro,Planalto,397
Novembro,Planalto,82
Abril,Litoral,130
Abril,Horizonte,1158
Novembro,Aurora,1848
Dezembro,Horizonte,1881
Maio,Aurora,212
Outubro,Progresso,760
Setembro,Progresso,1593
Agosto,Horizonte,1444
Julho,Planalto,541
Maio,Horizonte,1517
Setembro,Aurora,1627
Setembro,Horizonte,528
Outubro,Horizonte,169
Outubro,Aurora,694
Fevereiro,Planalto,54
Abril,Progresso,265
Agosto,Aurora,295
Janeiro,Horizonte,989
Maio,Litoral,1711
Agosto,Horizonte,1790
Fevereiro,Horizonte,775
Fevereiro,Litoral,651
Agosto,Horizonte,1138
Outubro,Litoral,1922
Dezembro,Horizonte,132
Setembro,Planalto,1459
Julho,Progresso,362
Agosto,Planalto,227
Maio,Aurora,741
Janeiro,Aurora,1724
Abril,Horizonte,79
Fevereiro,Aurora,1759
Marco,Aurora,776
Dezembro,Horizonte,1451
Marco,Horizonte,1984
Setembro,Progresso,109
Outubro,Litoral,1928
Abril,Horizonte,1469
Fevereiro,Progresso,1676
Marco,Planalto,55
Marco,Aurora,1807
Julho,Litoral,54
Agosto,Planalto,991
Novembro,Horizonte,1239
Junho,Planalto,980
Abril,Progresso,1512
Junho,Horizonte,113
Novembro,Horizonte,183
Janeiro,Litoral,1087
Outubro,Progresso,613
Agosto,Aurora,1251
Janeiro,Planalto,1346
Maio,Litoral,1978
Fevereiro,Litoral,729
Junho,Horizonte,1040
Setembro,Planalto,597
Maio,Litoral,1147
Abril,Horizonte,396
Fevereiro,Horizonte,1634
Dezembro,Progresso,1509
Marco,Horizonte,1270
Junho,Aurora,1282
Agosto,Progresso,1104
Agosto,Progresso,234
Maio,Aurora,639
Maio,Aurora,520
Outubro,Litoral,157
Marco,Litoral,1934
Julho,Aurora,1688
Junho,Litoral,1792
Janeiro,Aurora,480
Abril,Aurora,637
Junho,Horizonte,1682
Novembro,Litoral,1005
Junho,Progresso,1834
Novembro,Progresso,1963
Dezembro,Litoral,1817
Dezembro,Litoral,1679
Marco,Litoral,1351
Junho,Litoral,335
Dezembro,Horizonte,465
Outubro,Aurora,1029
Junho,Litoral,1239
Dezembro,Litoral,1836
Setembro,Aurora,773
Setembro,Aurora,1203
Fevereiro,Aurora,1962
Abril,Planalto,1296
Setembro,Progresso,625
Abril,Litoral,1763
Agosto,Horizonte,1768
Outubro,Horizonte,461
Dezembro,Aurora,564
Marco,Horizonte,1516
Marco,Progresso,197
Setembro,Litoral,1172
Novembro,Horizonte,1519
Outubro,Progresso,496
Agosto,Progresso,1604
Janeiro,Planalto,951
Outubro,Planalto,508
Fevereiro,Horizonte,1886
Marco,Progresso,119
Novembro,Aurora,1568
Fevereiro,Planalto,1519
Marco,Progresso,1151
Agosto,Planalto,1087
Novembro,Litoral,1266
Novembro,Progresso,487
Dezembro,Progresso,430
Junho,Litoral,898
Julho,Planalto,1261
Outubro,Litoral,807
Outubro,Horizonte,1919
Junho,Aurora,1104
Janeiro,Planalto,606
Novembro,Progresso,1275
Marco,Horizonte,1815
Janeiro,Planalto,1298
Dezembro,Aurora,886
Outubro,Progresso,641
Dezembro,Litoral,1093
Setembro,Aurora,1991
Setembro,Planalto,1538
Maio,Progresso,227
Abril,Planalto,1850
Dezembro,Aurora,663
Setembro,Progresso,1051
Setembro,Aurora,1274
Marco,Planalto,384
Maio,Progresso,229
Marco,Progresso,351
Outubro,Progresso,127
Fevereiro,Planalto,1530
Janeiro,Horizonte,698
Dezembro,Planalto,466
Outubro,Litoral,1130
Fevereiro,Horizonte,806
Agosto,Planalto,1840
Novembro,Litoral,1744
Agosto,Aurora,1019
Marco,Litoral,1836
Julho,Progresso,344
Julho,Horizonte,1014
Fevereiro,Planalto,771
Setembro,Planalto,1766
Marco,Progresso,402
Fevereiro,Horizonte,1442
Dezembro,Horizonte,387
Marco,Progresso,1701
Fevereiro,Horizonte,1515
Agosto,Progresso,381
Maio,Litoral,522
Marco,Progresso,881
Maio,Planalto,935
Novembro,Aurora,1100
Novembro,Litoral,666
Agosto,Planalto,294
Julho,Litoral,1850
Junho,Planalto,738
Janeiro,Horizonte,241
Outubro,Progresso,254
Janeiro,Planalto,624
Janeiro,Planalto,674
Outubro,Horizonte,1479
Agosto,Aurora,51
Agosto,Aurora,728
Julho,Progresso,1002
Junho,Horizonte,929
Abril,Litoral,256
Janeiro,Planalto,1736
Setembro,Progresso,1391
Janeiro,Aurora,830
Abril,Litoral,938
Marco,Horizonte,158
Julho,Planalto,352
Maio,Planalto,1221
Maio,Aurora,1598
Abril,Aurora,744
Janeiro,Progresso,204
Maio,Planalto,1179
Abril,Planalto,1488
Outubro,Planalto,907
Agosto,Planalto,583
Fevereiro,Litoral,81
Agosto,Horizonte,369
Janeiro,Litoral,1095
Abril,Horizonte,1775
Marco,Litoral,1037
Maio,Progresso,1064
Maio,Horizonte,539
Maio,Planalto,1120
Dezembro,Horizonte,50
Abril,Planalto,1013
Agosto,Progresso,1537
Marco,Horizonte,1244
Dezembro,Aurora,1416
Abril,Planalto,87
Janeiro,Horizonte,1498
Julho,Litoral,533
Janeiro,Horizonte,447
Fevereiro,Planalto,284
Novembro,Aurora,412
Julho,Aurora,1588
Janeiro,Litoral,1906
Novembro,Progresso,1373
Marco,Aurora,1857
Junho,Progresso,185
Junho,Planalto,1522
Junho,Horizonte,1158
Novembro,Progresso,1391
Fevereiro,Planalto,1843
Fevereiro,Planalto,125
Junho,Planalto,1791
Outubro,Litoral,1159
Maio,Litoral,1897
Julho,Progresso,261
Julho,Planalto,1986
Maio,Progresso,1262
Agosto,Aurora,557
Outubro,Progresso,312
Junho,Horizonte,1414
Maio,Planalto,1875
Abril,Progresso,365
Julho,Litoral,71
Abril,Horizonte,967
Maio,Progresso,1478
Maio,Progresso,1969
Janeiro,Progresso,558
Janeiro,Litoral,1086
Marco,Progresso,286
Novembro,Aurora,1783
Marco,Aurora,522
Fevereiro,Aurora,688
Dezembro,Progresso,93
Fevereiro,Horizonte,330
Junho,Litoral,1425
Janeiro,Aurora,1128
Junho,Aurora,1614
Maio,Horizonte,1825
Junho,Aurora,1876
Maio,Litoral,893
Julho,Horizonte,1153
Janeiro,Planalto,1402
Marco,Litoral,766
Junho,Litoral,1582
Janeiro,Progresso,637
Novembro,Planalto,1419
Novembro,Planalto,1576
Julho,Horizonte,1472
Abril,Aurora,373
Marco,Planalto,866
Outubro,Horizonte,763
Setembro,Planalto,993
Janeiro,Litoral,1117
Agosto,Planalto,1623
Janeiro,Aurora,161
Maio,Horizonte,317
Outubro,Aurora,1389
Agosto,Progresso,1287
Junho,Aurora,983
Julho,Aurora,1777
Novembro,Horizonte,1580
Agosto,Litoral,1423
Junho,Planalto,64
Novembro,Planalto,1877
Junho,Horizonte,1066
Novembro,Horizonte,630
Junho,Litoral,1826
Maio,Litoral,1525
Agosto,Progresso,1163
Fevereiro,Planalto,1244
Julho,Planalto,1348
Abril,Progresso,639
Janeiro,Horizonte,1420
Maio,Planalto,169
Marco,Aurora,1239
Abril,Horizonte,331
Julho,Horizonte,1691
Maio,Litoral,1288
Abril,Progresso,411
Janeiro,Horizonte,547
Junho,Litoral,1390
Novembro,Aurora,883
Outubro,Aurora,551
Junho,Planalto,1278
Julho,Progresso,1725
Janeiro,Progresso,1814
Abril,Litoral,409
Dezembro,Planalto,1877
Setembro,Progresso,885
Dezembro,Planalto,1882
Outubro,Litoral,717
Junho,Planalto,1561
Fevereiro,Horizonte,1788
Abril,Horizonte,1513
Junho,Horizonte,796
Abril,Horizonte,1025
Outubro,Aurora,791
Julho,Aurora,1358
Dezembro,Progresso,1088
Marco,Aurora,1414
Junho,Planalto,191
Dezembro,Planalto,705
Abril,Aurora,524
Marco,Planalto,333
Dezembro,Progresso,767
Marco,Litoral,1109
Fevereiro,Aurora,1467
Novembro,Horizonte,1760
Marco,Planalto,231
Dezembro,Planalto,1466
Outubro,Litoral,269
Janeiro,Progresso,1855
Marco,Planalto,431
Setembro,Horizonte,1521
Abril,Litoral,1156
Marco,Planalto,1130
Agosto,Horizonte,638
Janeiro,Planalto,1964
Maio,Horizonte,228
Janeiro,Litoral,918
Julho,Progresso,856
Maio,Aurora,1893
Fevereiro,Aurora,368
Dezembro,Progresso,366
Janeiro,Planalto,372
Novembro,Litoral,1912
Julho,Horizonte,77
Dezembro,Litoral,63
Janeiro,Progresso,295
Marco,Planalto,1750
Novembro,Planalto,1697
Junho,Progresso,741
Junho,Litoral,1607
Julho,Aurora,272
Novembro,Litoral,1330
Novembro,Planalto,1824
Janeiro,Planalto,765
Julho,Progresso,1033
Fevereiro,Litoral,1295
Junho,Aurora,1127
Agosto,Litoral,1759
Maio,Planalto,161
Outubro,Litoral,524
Marco,Planalto,1158
Novembro,Planalto,1833
Agosto,Horizonte,1141
Agosto,Aurora,176
Abril,Progresso,243
Agosto,Aurora,696
Maio,Litoral,150
Novembro,Horizonte,1144
Maio,Planalto,1139
Marco,Aurora,253
Julho,Planalto,946
Novembro,Planalto,180
Novembro,Horizonte,1074
Setembro,Aurora,84
Setembro,Horizonte,833
Janeiro,Planalto,548
Janeiro,Aurora,1209
Outubro,Planalto,1734
Dezembro,Planalto,1060
Dezembro,Aurora,1334
Novembro,Progresso,361
Maio,Horizonte,1360
Janeiro,Litoral,1836
Abril,Planalto,1163
Dezembro,Horizonte,1330
Janeiro,Horizonte,1800
Fevereiro,Aurora,446
Fevereiro,Aurora,1617
Abril,Aurora,1526
Agosto,Horizonte,645
Fevereiro,Aurora,1380
Setembro,Litoral,1165
Dezembro,Horizonte,1464
Setembro,Aurora,429
Fevereiro,Planalto,1131
Janeiro,Horizonte,1534
Outubro,Progresso,1361
Outubro,Progresso,543
Setembro,Horizonte,67
Fevereiro,Horizonte,223
Agosto,Progresso,926
Marco,Planalto,569
Janeiro,Planalto,270
Novembro,Planalto,901
Janeiro,Litoral,331
Outubro,Litoral,1603
Fevereiro,Planalto,863
Julho,Progresso,942
Dezembro,Litoral,1715
Junho,Aurora,1504
Dezembro,Litoral,1563
Novembro,Progresso,1634
Fevereiro,Progresso,491
Abril,Horizonte,393
Fevereiro,Progresso,1820
Janeiro,Planalto,825
Dezembro,Progresso,1351
Marco,Litoral,659
Abril,Litoral,529
Outubro,Litoral,148
Maio,Progresso,458
Maio,Planalto,760
Julho,Planalto,639
Outubro,Horizonte,1501
Agosto,Aurora,206
Setembro,Planalto,1046
Dezembro,Litoral,568
Julho,Horizonte,1042
Maio,Planalto,433
Setembro,Planalto,1796
Agosto,Aurora,1354
Outubro,Aurora,569
Setembro,Aurora,1021
Outubro,Planalto,1460
Agosto,Planalto,336
Junho,Litoral,1821
Abril,Progresso,505
Setembro,Aurora,1141
Dezembro,Litoral,849
Setembro,Litoral,184
Outubro,Horizonte,191
Outubro,Litoral,1491
Setembro,Aurora,1270
Outubro,Progresso,1597
Marco,Litoral,86
Novembro,Planalto,332
Dezembro,Planalto,134
Marco,Litoral,426
Novembro,Aurora,638
Junho,Progresso,650
Junho,Progresso,595
Junho,Aurora,859
Maio,Planalto,1905
Maio,Planalto,1821
Fevereiro,Horizonte,1633
Julho,Litoral,1090
Dezembro,Litoral,1734
Abril,Planalto,1344
Marco,Litoral,587
Agosto,Aurora,148
Abril,Progresso,907
Novembro,Horizonte,1213
Abril,Aurora,557
Agosto,Aurora,71
Janeiro,Aurora,1018
Setembro,Litoral,277
Julho,Progresso,1939
Dezembro,Horizonte,1286
Fevereiro,Planalto,1426
Novembro,Aurora,1147
Dezembro,Aurora,990
Junho,Aurora,440
Agosto,Planalto,300
Novembro,Litoral,752
Maio,Litoral,1613
Junho,Progresso,515
Dezembro,Litoral,1881
Outubro,Litoral,1679
Agosto,Horizonte,1034
Junho,Horizonte,355
Dezembro,Litoral,931
Setembro,Horizonte,414
Dezembro,Progresso,1679
Setembro,Litoral,1537
Setembro,Horizonte,1339
Junho,Planalto,842
Dezembro,Horizonte,1981
Dezembro,Horizonte,537
Setembro,Planalto,1960
Marco,Progresso,1586
Maio,Planalto,1146
Fevereiro,Progresso,1285
Dezembro,Planalto,855
Agosto,Progresso,1667
Novembro,Progresso,782
Abril,Aurora,1238
Junho,Aurora,492
Junho,Horizonte,1954
Maio,Planalto,445
Dezembro,Progresso,982
Dezembro,Aurora,1681
Janeiro,Horizonte,573
Novembro,Horizonte,1641
Julho,Horizonte,1942
Outubro,Aurora,984
Agosto,Litoral,1277
Janeiro,Horizonte,1513
Outubro,Litoral,1042
Julho,Litoral,1385
Abril,Litoral,1580
Junho,Horizonte,156
Setembro,Progresso,1618
Maio,Litoral,969
Agosto,Aurora,720
Maio,Aurora,1263
Fevereiro,Litoral,1056
Abril,Litoral,1547
Fevereiro,Litoral,1587
Julho,Aurora,1125
Julho,Planalto,642
Marco,Progresso,690
Julho,Planalto,869
Janeiro,Aurora,1424
Janeiro,Aurora,429
Setembro,Horizonte,142
Junho,Planalto,508
Dezembro,Litoral,542
Maio,Litoral,1205
Junho,Aurora,917
Junho,Horizonte,57
Janeiro,Planalto,405
Maio,Horizonte,992
Setembro,Progresso,710
Abril,Horizonte,380
Marco,Progresso,1469
Janeiro,Planalto,1291
Fevereiro,Litoral,1420
Marco,Progresso,1875
Abril,Litoral,1787
Julho,Horizonte,1580
Junho,Horizonte,1835
Novembro,Planalto,1432
Agosto,Litoral,382
Setembro,Planalto,1789
Junho,Progresso,130
Julho,Horizonte,1653
Abril,Horizonte,113
Fevereiro,Horizonte,1688
Setembro,Horizonte,1613
Setembro,Horizonte,1882
Abril,Progresso,1669
Dezembro,Progresso,504
Marco,Planalto,1577
Outubro,Aurora,1657
Novembro,Horizonte,1556
Junho,Horizonte,526
Marco,Aurora,352
Janeiro,Planalto,832
Abril,Progresso,1936
Janeiro,Horizonte,1277
Fevereiro,Planalto,710
Marco,Aurora,1121
Agosto,Progresso,513
Outubro,Progresso,1752
Abril,Planalto,337
Abril,Litoral,1079
Outubro,Litoral,1417
Setembro,Litoral,1425
Julho,Aurora,1475
Fevereiro,Litoral,233
Marco,Planalto,925
Abril,Progresso,1531
Abril,Planalto,1806
Outubro,Planalto,1594
Agosto,Horizonte,958
Outubro,Aurora,1316
Outubro,Progresso,76
Junho,Horizonte,1686
Marco,Aurora,1721
Novembro,Progresso,1254
Setembro,Horizonte,1651
Outubro,Litoral,1819
Agosto,Planalto,1077
Setembro,Litoral,507
Maio,Progresso,831
Marco,Horizonte,74
Abril,Horizonte,730
Dezembro,Horizonte,511
Maio,Planalto,1275
Setembro,Horizonte,761
Setembro,Aurora,695
Marco,Aurora,1846
Julho,Aurora,966
Junho,Litoral,1250
Abril,Progresso,968
Maio,Litoral,86
Outubro,Litoral,1156
Fevereiro,Planalto,870
Novembro,Litoral,1250
Julho,Planalto,1285
Abril,Aurora,688
Fevereiro,Aurora,1723
Novembro,Litoral,1283
Junho,Litoral,1989
Novembro,Aurora,993
Dezembro,Horizonte,1852
Fevereiro,Aurora,640
Outubro,Horizonte,145
Fevereiro,Aurora,1212
Julho,Progresso,1317
Janeiro,Planalto,270
Julho,Planalto,537
Outubro,Progresso,344
Maio,Horizonte,434
Janeiro,Litoral,625
Junho,Litoral,608
Julho,Planalto,1932
Janeiro,Litoral,1209
Setembro,Horizonte,125
Julho,Litoral,175
Janeiro,Aurora,397
Marco,Progresso,1889
Maio,Planalto,516
Abril,Litoral,1550
Fevereiro,Horizonte,155
Janeiro,Litoral,923
Abril,Progresso,431
Julho,Aurora,275
Novembro,Planalto,1700
Abril,Planalto,452
Setembro,Horizonte,137
Agosto,Aurora,275
Agosto,Litoral,371
Maio,Litoral,1649
Dezembro,Horizonte,1937
Janeiro,Aurora,1913
Setembro,Horizonte,1182
Fevereiro,Progresso,430
Junho,Progresso,1007
Outubro,Litoral,998
Maio,Progresso,1274
Outubro,Horizonte,1992
Agosto,Planalto,424
Novembro,Progresso,846
Marco,Horizonte,1144
Junho,Planalto,1462
Junho,Planalto,1369
Outubro,Progresso,1233
Marco,Aurora,1433
Dezembro,Progresso,820
Dezembro,Progresso,571
Dezembro,Aurora,1519
Julho,Progresso,1241
Novembro,Horizonte,678
Abril,Aurora,910
Maio,Horizonte,990
Setembro,Planalto,1668
Junho,Aurora,394
Outubro,Planalto,1824
Abril,Litoral,535
Agosto,Litoral,1759
Setembro,Horizonte,1915
Outubro,Planalto,1252
Maio,Planalto,1212
Fevereiro,Aurora,255
Junho,Litoral,1764
Novembro,Horizonte,1040
Dezembro,Horizonte,1974
Agosto,Aurora,668
Maio,Aurora,1997
Janeiro,Horizonte,1540
Agosto,Aurora,1106
Setembro,Planalto,179
Janeiro,Horizonte,1703
Agosto,Progresso,654
Outubro,Litoral,131
Dezembro,Litoral,159
Fevereiro,Progresso,59
Abril,Progresso,1769
Fevereiro,Planalto,791
Fevereiro,Horizonte,1472
Outubro,Aurora,775
Marco,Litoral,588
Agosto,Progresso,972
Abril,Horizonte,1543
Julho,Aurora,710
Dezembro,Litoral,1488
Outubro,Horizonte,1774
Marco,Litoral,1201
Outubro,Planalto,1555
Dezembro,Litoral,1527
Novembro,Planalto,318
Marco,Planalto,473
Fevereiro,Planalto,1600
Dezembro,Aurora,780
Junho,Aurora,941
Junho,Planalto,492
Janeiro,Horizonte,272
Julho,Planalto,1953
Dezembro,Horizonte,475
Abril,Litoral,712
Novembro,Aurora,881
Dezembro,Horizonte,415
Marco,Horizonte,1172
Agosto,Horizonte,359
Fevereiro,Progresso,1593
Setembro,Aurora,1064
Agosto,Progresso,146
Agosto,Litoral,1741
Marco,Horizonte,632
Abril,Aurora,1045
Fevereiro,Aurora,1564
Fevereiro,Aurora,446
Abril,Horizonte,219
Junho,Planalto,1232
Maio,Planalto,62
Janeiro,Planalto,1876
Outubro,Progresso,1193
Janeiro,Horizonte,1379
Junho,Litoral,376
Marco,Progresso,455
Marco,Aurora,1555
Julho,Planalto,1210
Janeiro,Aurora,532
Janeiro,Progresso,564
Outubro,Planalto,1777
Marco,Horizonte,70
Agosto,Planalto,1967
Janeiro,Planalto,298
Outubro,Planalto,1662
Abril,Progresso,402
Setembro,Planalto,981
Abril,Progresso,315
Outubro,Aurora,1813
Agosto,Horizonte,451
Julho,Planalto,1808
Marco,Progresso,798
Julho,Planalto,537
Julho,Planalto,1330
Outubro,Planalto,976
Marco,Litoral,1995
Fevereiro,Horizonte,599
Setembro,Horizonte,744
Janeiro,Progresso,637
Julho,Aurora,1057
Abril,Aurora,1116
Fevereiro,Aurora,1124
Fevereiro,Planalto,1166
Agosto,Progresso,1005
Julho,Planalto,875
Dezembro,Litoral,1645
Julho,Progresso,1789
Maio,Progresso,1078
Outubro,Progresso,1115
Agosto,Litoral,1331
Fevereiro,Progresso,1517
Fevereiro,Litoral,1981
Maio,Aurora,1471
Janeiro,Progresso,608
Junho,Planalto,615
Abril,Horizonte,1108
Junho,Litoral,1632
Julho,Aurora,429
Marco,Aurora,578
Novembro,Horizonte,436
Agosto,Progresso,122
Julho,Planalto,369
Janeiro,Horizonte,901
Junho,Progresso,1071
Julho,Progresso,1405
Novembro,Litoral,56
Abril,Planalto,1550
Fevereiro,Planalto,935
Outubro,Litoral,367
Setembro,Progresso,974
Julho,Progresso,1707
Janeiro,Planalto,942
Agosto,Planalto,1091
